PopName,Area,Year,YearReg,Month,Vital,RefCode,Access,Births,Note1,Note2,Note3,LDB
FIN,1,1902,1902,7,1,43,O,7768,.,.,.,1
FIN,1,1902,1902,8,1,43,O,7433,.,.,.,1
FIN,1,1902,1902,9,1,43,O,7416,.,.,.,1
FIN,1,1902,1902,10,1,43,O,6674,.,.,.,1
FIN,1,1902,1902,11,1,43,O,6496,.,.,.,1
FIN,1,1902,1902,12,1,43,O,7021,.,.,.,1
FIN,1,1903,1903,1,1,43,O,7387,.,.,.,1
FIN,1,1903,1903,2,1,43,O,6324,.,.,.,1
FIN,1,1903,1903,3,1,43,O,7007,.,.,.,1
FIN,1,1903,1903,4,1,43,O,7120,.,.,.,1
FIN,1,1903,1903,5,1,43,O,7302,.,.,.,1
FIN,1,1903,1903,6,1,43,O,7192,.,.,.,1
FIN,1,1903,1903,7,1,43,O,7778,.,.,.,1
FIN,1,1903,1903,8,1,43,O,7204,.,.,.,1
FIN,1,1903,1903,9,1,43,O,7265,.,.,.,1
FIN,1,1903,1903,10,1,43,O,6713,.,.,.,1
FIN,1,1903,1903,11,1,43,O,6498,.,.,.,1
FIN,1,1903,1903,12,1,43,O,7330,.,.,.,1
FIN,1,1904,1904,1,1,43,O,7634,.,.,.,1
FIN,1,1904,1904,2,1,43,O,6999,.,.,.,1
FIN,1,1904,1904,3,1,43,O,7610,.,.,.,1
FIN,1,1904,1904,4,1,43,O,7424,.,.,.,1
FIN,1,1904,1904,5,1,43,O,7905,.,.,.,1
FIN,1,1904,1904,6,1,43,O,7953,.,.,.,1
FIN,1,1904,1904,7,1,43,O,8440,.,.,.,1
FIN,1,1904,1904,8,1,43,O,7770,.,.,.,1
FIN,1,1904,1904,9,1,43,O,7541,.,.,.,1
FIN,1,1904,1904,10,1,43,O,6804,.,.,.,1
FIN,1,1904,1904,11,1,43,O,6838,.,.,.,1
FIN,1,1904,1904,12,1,43,O,7335,.,.,.,1
FIN,1,1905,1905,1,1,43,O,8040,.,.,.,1
FIN,1,1905,1905,2,1,43,O,6688,.,.,.,1
FIN,1,1905,1905,3,1,43,O,7503,.,.,.,1
FIN,1,1905,1905,4,1,43,O,7335,.,.,.,1
FIN,1,1905,1905,5,1,43,O,7994,.,.,.,1
FIN,1,1905,1905,6,1,43,O,7511,.,.,.,1
FIN,1,1905,1905,7,1,43,O,7743,.,.,.,1
FIN,1,1905,1905,8,1,43,O,7576,.,.,.,1
FIN,1,1905,1905,9,1,43,O,6806,.,.,.,1
FIN,1,1905,1905,10,1,43,O,6289,.,.,.,1
FIN,1,1905,1905,11,1,43,O,6742,.,.,.,1
FIN,1,1905,1905,12,1,43,O,7614,.,.,.,1
FIN,1,1906,1906,1,1,43,O,8278,.,.,.,1
FIN,1,1906,1906,2,1,43,O,6852,.,.,.,1
FIN,1,1906,1906,3,1,43,O,7904,.,.,.,1
FIN,1,1906,1906,4,1,43,O,7110,.,.,.,1
FIN,1,1906,1906,5,1,43,O,7555,.,.,.,1
FIN,1,1906,1906,6,1,43,O,7886,.,.,.,1
FIN,1,1906,1906,7,1,43,O,8819,.,.,.,1
FIN,1,1906,1906,8,1,43,O,7826,.,.,.,1
FIN,1,1906,1906,9,1,43,O,7672,.,.,.,1
FIN,1,1906,1906,10,1,43,O,6988,.,.,.,1
FIN,1,1906,1906,11,1,43,O,7040,.,.,.,1
FIN,1,1906,1906,12,1,43,O,7471,.,.,.,1
FIN,1,1907,1907,1,1,43,O,8435,.,.,.,1
FIN,1,1907,1907,2,1,43,O,7085,.,.,.,1
FIN,1,1907,1907,3,1,43,O,8046,.,.,.,1
FIN,1,1907,1907,4,1,43,O,7381,.,.,.,1
FIN,1,1907,1907,5,1,43,O,7701,.,.,.,1
FIN,1,1907,1907,6,1,43,O,7993,.,.,.,1
FIN,1,1907,1907,7,1,43,O,8379,.,.,.,1
FIN,1,1907,1907,8,1,43,O,8021,.,.,.,1
FIN,1,1907,1907,9,1,43,O,7644,.,.,.,1
FIN,1,1907,1907,10,1,43,O,6793,.,.,.,1
FIN,1,1907,1907,11,1,43,O,6923,.,.,.,1
FIN,1,1907,1907,12,1,43,O,8056,.,.,.,1
FIN,1,1908,1908,1,1,43,O,8379,.,.,.,1
FIN,1,1908,1908,2,1,43,O,6997,.,.,.,1
FIN,1,1908,1908,3,1,43,O,7870,.,.,.,1
FIN,1,1908,1908,4,1,43,O,7540,.,.,.,1
FIN,1,1908,1908,5,1,43,O,8239,.,.,.,1
FIN,1,1908,1908,6,1,43,O,7854,.,.,.,1
FIN,1,1908,1908,7,1,43,O,8667,.,.,.,1
FIN,1,1908,1908,8,1,43,O,7682,.,.,.,1
FIN,1,1908,1908,9,1,43,O,7102,.,.,.,1
FIN,1,1908,1908,10,1,43,O,6604,.,.,.,1
FIN,1,1908,1908,11,1,43,O,7276,.,.,.,1
FIN,1,1908,1908,12,1,43,O,7936,.,.,.,1
FIN,1,1909,1909,1,1,43,O,8807,.,.,.,1
FIN,1,1909,1909,2,1,43,O,7542,.,.,.,1
FIN,1,1909,1909,3,1,43,O,8253,.,.,.,1
FIN,1,1909,1909,4,1,43,O,8010,.,.,.,1
FIN,1,1909,1909,5,1,43,O,8242,.,.,.,1
FIN,1,1909,1909,6,1,43,O,8048,.,.,.,1
FIN,1,1909,1909,7,1,43,O,8399,.,.,.,1
FIN,1,1909,1909,8,1,43,O,7939,.,.,.,1
FIN,1,1909,1909,9,1,43,O,7703,.,.,.,1
FIN,1,1909,1909,10,1,43,O,7290,.,.,.,1
FIN,1,1909,1909,11,1,43,O,7024,.,.,.,1
FIN,1,1909,1909,12,1,43,O,7748,.,.,.,1
FIN,1,1910,1910,1,1,43,O,8502,.,.,.,1
FIN,1,1910,1910,2,1,43,O,7039,.,.,.,1
FIN,1,1910,1910,3,1,43,O,7696,.,.,.,1
FIN,1,1910,1910,4,1,43,O,7562,.,.,.,1
FIN,1,1910,1910,5,1,43,O,8136,.,.,.,1
FIN,1,1910,1910,6,1,43,O,8030,.,.,.,1
FIN,1,1910,1910,7,1,43,O,8468,.,.,.,1
FIN,1,1910,1910,8,1,43,O,7630,.,.,.,1
FIN,1,1910,1910,9,1,43,O,7709,.,.,.,1
FIN,1,1910,1910,10,1,43,O,7270,.,.,.,1
FIN,1,1910,1910,11,1,43,O,7155,.,.,.,1
FIN,1,1910,1910,12,1,43,O,7787,.,.,.,1
FIN,1,1911,1911,1,1,43,O,8298,.,.,.,1
FIN,1,1911,1911,2,1,43,O,7099,.,.,.,1
FIN,1,1911,1911,3,1,43,O,7522,.,.,.,1
FIN,1,1911,1911,4,1,43,O,7460,.,.,.,1
FIN,1,1911,1911,5,1,43,O,8147,.,.,.,1
FIN,1,1911,1911,6,1,43,O,8244,.,.,.,1
FIN,1,1911,1911,7,1,43,O,8417,.,.,.,1
FIN,1,1911,1911,8,1,43,O,7547,.,.,.,1
FIN,1,1911,1911,9,1,43,O,7251,.,.,.,1
FIN,1,1911,1911,10,1,43,O,6782,.,.,.,1
FIN,1,1911,1911,11,1,43,O,6741,.,.,.,1
FIN,1,1911,1911,12,1,43,O,7730,.,.,.,1
FIN,1,1912,1912,1,1,43,O,8646,.,.,.,1
FIN,1,1912,1912,2,1,43,O,7300,.,.,.,1
FIN,1,1912,1912,3,1,43,O,7924,.,.,.,1
FIN,1,1912,1912,4,1,43,O,7626,.,.,.,1
FIN,1,1912,1912,5,1,43,O,7748,.,.,.,1
FIN,1,1912,1912,6,1,43,O,8130,.,.,.,1
FIN,1,1912,1912,7,1,43,O,8401,.,.,.,1
FIN,1,1912,1912,8,1,43,O,7716,.,.,.,1
FIN,1,1912,1912,9,1,43,O,7636,.,.,.,1
FIN,1,1912,1912,10,1,43,O,6690,.,.,.,1
FIN,1,1912,1912,11,1,43,O,6959,.,.,.,1
FIN,1,1912,1912,12,1,43,O,7499,.,.,.,1
FIN,1,1913,1913,1,1,43,O,8219,.,.,.,1
FIN,1,1913,1913,2,1,43,O,7009,.,.,.,1
FIN,1,1913,1913,3,1,43,O,7657,.,.,.,1
FIN,1,1913,1913,4,1,43,O,7197,.,.,.,1
FIN,1,1913,1913,5,1,43,O,7461,.,.,.,1
FIN,1,1913,1913,6,1,43,O,7196,.,.,.,1
FIN,1,1913,1913,7,1,43,O,7691,.,.,.,1
FIN,1,1913,1913,8,1,43,O,7397,.,.,.,1
FIN,1,1913,1913,9,1,43,O,7077,.,.,.,1
FIN,1,1913,1913,10,1,43,O,6554,.,.,.,1
FIN,1,1913,1913,11,1,43,O,6412,.,.,.,1
FIN,1,1913,1913,12,1,43,O,7380,.,.,.,1
FIN,1,1914,1914,1,1,43,O,7891,.,.,.,1
FIN,1,1914,1914,2,1,43,O,6800,.,.,.,1
FIN,1,1914,1914,3,1,43,O,7945,.,.,.,1
FIN,1,1914,1914,4,1,43,O,7446,.,.,.,1
FIN,1,1914,1914,5,1,43,O,7688,.,.,.,1
FIN,1,1914,1914,6,1,43,O,7558,.,.,.,1
FIN,1,1914,1914,7,1,43,O,8090,.,.,.,1
FIN,1,1914,1914,8,1,43,O,7077,.,.,.,1
FIN,1,1914,1914,9,1,43,O,6892,.,.,.,1
FIN,1,1914,1914,10,1,43,O,6574,.,.,.,1
