PopName,Area,Year,YearReg,Month,RefCode,Births,Access,NoteCode1,NoteCode2,NoteCode3,LDB
CHL,10,2016,2016,5,36,19321,O,.,.,.,1
CHL,10,2016,2016,5,36,19321,O,.,.,.,1
CHL,10,2016,2016,6,36,19120,O,.,.,.,1
CHL,10,2016,2016,6,36,19120,O,.,.,.,1
CHL,10,2016,2016,7,36,19132,O,.,.,.,1
CHL,10,2016,2016,7,36,19132,O,.,.,.,1
CHL,10,2016,2016,8,36,19214,O,.,.,.,1
CHL,10,2016,2016,8,36,19214,O,.,.,.,1
CHL,10,2016,2016,9,36,19489,O,.,.,.,1
CHL,10,2016,2016,9,36,19489,O,.,.,.,1
CHL,10,2016,2016,10,36,18297,O,.,.,.,1
CHL,10,2016,2016,10,36,18297,O,.,.,.,1
CHL,10,2016,2016,11,36,18294,O,.,.,.,1
CHL,10,2016,2016,11,36,18294,O,.,.,.,1
CHL,10,2016,2016,12,36,18682,O,.,.,.,1
CHL,10,2016,2016,12,36,18682,O,.,.,.,1
CHL,10,2016,2016,TOT,36,231749,O,.,.,.,1
CHL,10,2016,2016,TOT,36,231749,O,.,.,.,1
CHL,10,2017,2017,1,36,19283,O,.,.,.,1
CHL,10,2017,2017,2,36,17131,O,.,.,.,1
CHL,10,2017,2017,3,36,19387,O,.,.,.,1
CHL,10,2017,2017,4,36,17881,O,.,.,.,1
CHL,10,2017,2017,5,36,18622,O,.,.,.,1
CHL,10,2017,2017,6,36,18316,O,.,.,.,1
CHL,10,2017,2017,7,36,18331,O,.,.,.,1
CHL,10,2017,2017,8,36,18242,O,.,.,.,1
CHL,10,2017,2017,9,36,18052,O,.,.,.,1
CHL,10,2017,2017,10,36,17971,O,.,.,.,1
CHL,10,2017,2017,11,36,17572,O,.,.,.,1
CHL,10,2017,2017,12,36,18398,O,.,.,.,1
CHL,10,2017,2017,TOT,36,219186,O,.,.,.,1
