New Zealand, Exposure to risk (period 1x5), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1960-1964       89              3614.31         2244.41         5858.72
1960-1964       90              2784.22         1677.76         4461.98
1960-1964       91              2139.82         1259.61         3399.43
1960-1964       92              1601.38          923.65         2525.02
1960-1964       93              1148.00          646.91         1794.92
1960-1964       94               820.94          429.36         1250.29
1960-1964       95               573.64          269.95          843.59
1960-1964       96               376.96          171.32          548.28
1960-1964       97               244.90          115.41          360.31
1960-1964       98               161.53           76.69          238.22
1960-1964       99               100.73           40.65          141.38
1960-1964      100                59.26           21.13           80.39
1960-1964      101                35.23           13.90           49.13
1960-1964      102                21.01           10.17           31.17
1960-1964      103                11.20            8.52           19.72
1960-1964      104                 5.21            6.92           12.12
1960-1964      105                 4.51            4.69            9.21
1960-1964      106                 4.50            2.93            7.43
1960-1964      107                 3.70            2.02            5.72
1960-1964      108                 2.47            1.47            3.94
1960-1964      109                 2.00            1.00            3.00
1960-1964      110+               12.46            1.95           14.41
1965-1969        0            147352.74       154781.51       302134.25
1965-1969        1            145234.21       152247.33       297481.53
1965-1969        2            146143.71       153046.30       299190.01
1965-1969        3            148552.99       155262.99       303815.98
1965-1969        4            150858.34       157413.91       308272.25
1965-1969        5            152649.60       159075.12       311724.72
1965-1969        6            152707.02       158945.38       311652.39
1965-1969        7            150829.22       156969.76       307798.97
1965-1969        8            147587.76       153858.14       301445.90
1965-1969        9            143858.00       150372.97       294230.97
1965-1969       10            140424.99       146980.19       287405.19
1965-1969       11            137064.83       143460.26       280525.09
1965-1969       12            133787.10       140032.28       273819.38
1965-1969       13            130859.23       137129.47       267988.70
1965-1969       14            127863.95       134214.15       262078.10
1965-1969       15            125213.15       131408.35       256621.49
1965-1969       16            122954.72       129010.11       251964.83
1965-1969       17            120796.98       126925.01       247721.99
1965-1969       18            118322.93       124043.63       242366.55
1965-1969       19            115097.42       119955.48       235052.90
1965-1969       20            110449.22       114478.24       224927.46
1965-1969       21            104320.13       107488.64       211808.77
1965-1969       22             98036.96       100892.58       198929.54
1965-1969       23             93557.19        96454.97       190012.16
1965-1969       24             90940.40        93762.89       184703.29
1965-1969       25             89482.50        91907.84       181390.34
1965-1969       26             87750.27        89843.52       177593.79
1965-1969       27             85641.22        87786.77       173427.99
1965-1969       28             82935.04        84882.80       167817.83
1965-1969       29             79882.43        81277.86       161160.29
1965-1969       30             77216.17        79175.92       156392.09
1965-1969       31             75035.04        77149.72       152184.76
1965-1969       32             73813.88        76346.09       150159.97
1965-1969       33             73615.25        76462.19       150077.44
1965-1969       34             74146.82        77458.99       151605.81
1965-1969       35             75361.25        79040.79       154402.04
1965-1969       36             76551.55        80550.85       157102.40
1965-1969       37             77311.86        81958.58       159270.44
1965-1969       38             78142.43        83327.03       161469.46
1965-1969       39             78612.87        84102.72       162715.59
1965-1969       40             78845.39        84127.79       162973.18
1965-1969       41             78602.99        83305.94       161908.93
1965-1969       42             79005.23        82791.43       161796.65
1965-1969       43             78988.16        81471.91       160460.08
1965-1969       44             78301.41        79799.91       158101.32
1965-1969       45             77487.25        78207.68       155694.92
1965-1969       46             76020.35        75898.24       151918.59
1965-1969       47             74415.46        73463.11       147878.57
1965-1969       48             73017.97        71447.75       144465.72
1965-1969       49             71889.95        70034.28       141924.23
1965-1969       50             71276.18        69085.33       140361.51
1965-1969       51             70623.40        68604.56       139227.96
1965-1969       52             70294.05        68667.56       138961.60
1965-1969       53             69267.61        68140.88       137408.49
1965-1969       54             67635.81        67118.86       134754.67
1965-1969       55             65763.34        65821.87       131585.20
1965-1969       56             64271.10        64337.48       128608.58
1965-1969       57             62226.14        62282.75       124508.89
1965-1969       58             60306.23        60335.49       120641.72
1965-1969       59             58406.42        58160.71       116567.13
1965-1969       60             56700.67        55990.07       112690.74
1965-1969       61             54288.48        53432.85       107721.34
1965-1969       62             52215.79        50800.52       103016.30
1965-1969       63             50018.11        48067.73        98085.84
1965-1969       64             48354.98        45707.31        94062.29
1965-1969       65             46866.45        43731.50        90597.95
1965-1969       66             45423.99        41209.40        86633.39
1965-1969       67             43833.82        38369.59        82203.41
1965-1969       68             42196.21        35324.60        77520.81
1965-1969       69             40411.23        32219.44        72630.66
1965-1969       70             38452.51        29345.44        67797.96
1965-1969       71             36377.54        26879.99        63257.52
1965-1969       72             34699.66        24786.95        59486.62
1965-1969       73             32934.62        22991.59        55926.21
1965-1969       74             31274.54        21478.74        52753.28
1965-1969       75             28965.52        20117.00        49082.52
1965-1969       76             27784.90        18936.81        46721.72
1965-1969       77             25992.63        17562.24        43554.87
1965-1969       78             24107.43        16184.73        40292.15
1965-1969       79             22034.94        14732.14        36767.07
1965-1969       80             20947.12        13696.47        34643.58
1965-1969       81             18922.21        12214.97        31137.18
1965-1969       82             16940.46        10834.09        27774.55
1965-1969       83             14962.42         9523.48        24485.90
1965-1969       84             13016.77         8217.42        21234.19
1965-1969       85             11106.04         6904.44        18010.49
1965-1969       86              9299.92         5642.96        14942.88
1965-1969       87              7632.79         4489.73        12122.53
1965-1969       88              6156.36         3487.48         9643.84
1965-1969       89              4817.37         2634.46         7451.84
1965-1969       90              3635.95         1944.73         5580.68
