West Germany, Exposure to risk (cohort 1x10), 	Last modified: 17 Dec 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1900-1909       58           4212444.34      3443303.68      7655748.02
1900-1909       59           4182627.67      3383034.34      7565662.01
1900-1909       60           4153612.66      3317110.65      7470723.31
1900-1909       61           4116629.35      3242341.32      7358970.67
1900-1909       62           4074733.01      3162962.71      7237695.72
1900-1909       63           4030181.34      3078872.72      7109054.06
1900-1909       64           3978517.01      2988996.34      6967513.35
1900-1909       65           3921134.66      2895608.70      6816743.36
1900-1909       66           3857763.66      2797989.32      6655752.98
1900-1909       67           3789486.65      2695167.01      6484653.66
1900-1909       68           3712948.66      2583249.32      6296197.98
1900-1909       69           3628625.99      2466602.32      6095228.31
1900-1909       70           3535679.99      2343945.01      5879625.00
1900-1909       71           3439387.66      2219084.70      5658472.36
1900-1909       72           3335689.35      2091146.62      5426835.97
1900-1909       73           3224751.00      1960709.33      5185460.33
1900-1909       74           3105381.36      1828894.02      4934275.38
1900-1909       75           2978489.35      1696023.39      4674512.74
1900-1909       76           2844845.02      1563539.72      4408384.74
1900-1909       77           2704499.03      1432879.69      4137378.72
1900-1909       78           2556923.67      1305810.37      3862734.04
1900-1909       79           2404684.67      1181937.36      3586622.03
1900-1909       80           2250985.09      1056898.98      3307884.07
1900-1909       81           2087035.92       938336.10      3025372.02
1900-1909       82           1919706.82       824960.12      2744666.94
1900-1909       83           1751115.17       717951.48      2469066.65
1900-1909       84           1582146.90       618286.12      2200433.02
1900-1909       85           1413790.99       526092.92      1939883.92
1900-1909       86           1248601.15       441377.80      1689978.94
1900-1909       87           1088169.99       364848.37      1453018.36
1900-1909       88            934576.83       297250.29      1231827.12
1900-1909       89            790085.38       237771.55      1027856.93
1900-1909       90            656491.29       186301.16       842792.45
1900-1909       91            535363.53       143080.77       678444.30
1900-1909       92            428126.07       107724.36       535850.44
1900-1909       93            335129.08        79312.21       414441.29
1900-1909       94            256319.58        56999.42       313319.00
1900-1909       95            191191.17        39831.81       231022.97
1900-1909       96            138845.86        27044.86       165890.72
1900-1909       97             98279.70        17817.66       116097.36
1900-1909       98             67603.68        11377.23        78980.90
1900-1909       99             45138.77         7070.87        52209.64
1900-1909      100             29202.14         4215.54        33417.67
1900-1909      101             18227.07         2442.60        20669.67
1900-1909      102             10975.36         1352.76        12328.12
1900-1909      103              6349.93          710.66         7060.59
1900-1909      104              3562.73          363.95         3926.68
1900-1909      105              1901.37          180.93         2082.30
1900-1909      106               961.47           85.55         1047.03
1900-1909      107               487.15           42.21          529.36
1900-1909      108               208.07           14.85          222.92
1900-1909      109                89.49            5.43           94.91
1900-1909      110+               51.80            0.99           52.80
1910-1919        0                    .               .               .
1910-1919        1                    .               .               .
1910-1919        2                    .               .               .
1910-1919        3                    .               .               .
1910-1919        4                    .               .               .
1910-1919        5                    .               .               .
1910-1919        6                    .               .               .
1910-1919        7                    .               .               .
1910-1919        8                    .               .               .
1910-1919        9                    .               .               .
1910-1919       10                    .               .               .
1910-1919       11                    .               .               .
1910-1919       12                    .               .               .
1910-1919       13                    .               .               .
1910-1919       14                    .               .               .
1910-1919       15                    .               .               .
1910-1919       16                    .               .               .
1910-1919       17                    .               .               .
1910-1919       18                    .               .               .
1910-1919       19                    .               .               .
1910-1919       20                    .               .               .
1910-1919       21                    .               .               .
1910-1919       22                    .               .               .
1910-1919       23                    .               .               .
1910-1919       24                    .               .               .
1910-1919       25                    .               .               .
1910-1919       26                    .               .               .
1910-1919       27                    .               .               .
1910-1919       28                    .               .               .
1910-1919       29                    .               .               .
1910-1919       30                    .               .               .
1910-1919       31                    .               .               .
1910-1919       32                    .               .               .
1910-1919       33                    .               .               .
1910-1919       34                    .               .               .
1910-1919       35                    .               .               .
1910-1919       36                    .               .               .
1910-1919       37                    .               .               .
1910-1919       38            609470.67       441656.33      1051127.00
1910-1919       39            847118.00       616669.00      1463787.00
1910-1919       40           1111432.00       810151.34      1921583.34
1910-1919       41           1462343.99      1066967.34      2529311.34
1910-1919       42           1914499.00      1393485.00      3307983.99
1910-1919       43           2369868.33      1736830.00      4106698.33
1910-1919       44           2838288.33      2095396.34      4933684.67
1910-1919       45           3284838.33      2440182.34      5725020.67
1910-1919       46           3748894.67      2795182.35      6544077.02
1910-1919       47           3753271.67      2796508.02      6549779.69
1910-1919       48           3751495.34      2788694.67      6540190.01
1910-1919       49           3744171.00      2777723.00      6521894.00
1910-1919       50           3737727.99      2765918.65      6503646.65
1910-1919       51           3721415.01      2744325.33      6465740.33
1910-1919       52           3705165.01      2723146.68      6428311.69
1910-1919       53           3689273.67      2699599.70      6388873.37
1910-1919       54           3670222.34      2672643.67      6342866.01
1910-1919       55           3650007.66      2642433.35      6292441.01
1910-1919       56           3626666.67      2608765.66      6235432.33
1910-1919       57           3603847.99      2572392.68      6176240.67
1910-1919       58           3578144.33      2532620.67      6110765.00
1910-1919       59           3551557.66      2490597.33      6042154.99
1910-1919       60           3523671.00      2443818.33      5967489.33
1910-1919       61           3497984.00      2394517.02      5892501.01
1910-1919       62           3468799.67      2342119.99      5810919.66
1910-1919       63           3435828.34      2286089.34      5721917.67
1910-1919       64           3398898.01      2227445.35      5626343.36
1910-1919       65           3358142.67      2165698.05      5523840.72
1910-1919       66           3314488.67      2102305.36      5416794.03
1910-1919       67           3266996.01      2036027.34      5303023.34
1910-1919       68           3213347.34      1967248.68      5180596.02
1910-1919       69           3156049.00      1894931.02      5050980.02
1910-1919       70           3094639.01      1820242.35      4914881.36
1910-1919       71           3028479.34      1742031.02      4770510.36
1910-1919       72           2956406.01      1661097.39      4617503.40
1910-1919       73           2880819.67      1579282.38      4460102.05
1910-1919       74           2799295.33      1495795.03      4295090.36
1910-1919       75           2711402.68      1409357.02      4120759.69
1910-1919       76           2616521.33      1320830.00      3937351.33
1910-1919       77           2514884.66      1231581.00      3746465.66
1910-1919       78           2407659.34      1139899.67      3547559.01
1910-1919       79           2292892.00      1048132.33      3341024.33
1910-1919       80           2165545.51       946641.09      3112186.60
1910-1919       81           2036179.43       857047.96      2893227.39
1910-1919       82           1900826.33       769227.47      2670053.80
1910-1919       83           1760640.60       684150.71      2444791.31
1910-1919       84           1616717.33       602409.36      2219126.69
1910-1919       85           1470058.40       524729.47      1994787.87
1910-1919       86           1322560.88       451628.49      1774189.37
1910-1919       87           1175716.26       383848.79      1559565.05
1910-1919       88           1030615.09       321372.61      1351987.70
1910-1919       89            889170.88       264734.87      1153905.75
1910-1919       90            753788.09       214303.02       968091.12
1910-1919       91            626899.64       169720.94       796620.58
1910-1919       92            510327.75       131210.93       641538.68
1910-1919       93            406449.41        99251.25       505700.66
1910-1919       94            316234.67        73506.30       389740.97
1910-1919       95            239637.63        52779.79       292417.41
1910-1919       96            176660.28        36636.51       213296.79
1910-1919       97            125963.05        24641.28       150604.33
1910-1919       98             77698.80        14137.39        91836.20
1910-1919       99             48047.03         8157.85        56204.88
1910-1919      100             28605.55         4545.20        33150.75
1910-1919      101             16010.17         2377.34        18387.51
1910-1919      102              8177.97         1150.63         9328.60
1910-1919      103              3679.20          491.89         4171.09
1910-1919      104              1505.73          185.25         1690.98
1910-1919      105               516.63           58.83          575.46
1910-1919      106                    .               .               .
1910-1919      107                    .               .               .
1910-1919      108                    .               .               .
1910-1919      109                    .               .               .
1910-1919      110+                   .               .               .
1920-1929        0                    .               .               .
1920-1929        1                    .               .               .
1920-1929        2                    .               .               .
1920-1929        3                    .               .               .
1920-1929        4                    .               .               .
1920-1929        5                    .               .               .
1920-1929        6                    .               .               .
1920-1929        7                    .               .               .
1920-1929        8                    .               .               .
1920-1929        9                    .               .               .
1920-1929       10                    .               .               .
1920-1929       11                    .               .               .
1920-1929       12                    .               .               .
1920-1929       13                    .               .               .
1920-1929       14                    .               .               .
1920-1929       15                    .               .               .
1920-1929       16                    .               .               .
1920-1929       17                    .               .               .
1920-1929       18                    .               .               .
1920-1929       19                    .               .               .
1920-1929       20                    .               .               .
1920-1929       21                    .               .               .
1920-1929       22                    .               .               .
1920-1929       23                    .               .               .
1920-1929       24                    .               .               .
1920-1929       25                    .               .               .
1920-1929       26                    .               .               .
1920-1929       27                    .               .               .
1920-1929       28            759962.67       782802.34      1542765.01
1920-1929       29           1136010.33      1140756.01      2276766.34
1920-1929       30           1531583.67      1483227.35      3014811.01
1920-1929       31           1954469.67      1829692.01      3784161.68
1920-1929       32           2374981.66      2149729.67      4524711.33
1920-1929       33           2800624.34      2472150.34      5272774.67
1920-1929       34           3251196.67      2819095.34      6070292.00
1920-1929       35           3728442.67      3180042.34      6908485.01
1920-1929       36           4212392.34      3539655.68      7752048.01
1920-1929       37           4225901.33      3557714.34      7783615.67
1920-1929       38           4236278.33      3569213.34      7805491.67
1920-1929       39           4244529.34      3579784.67      7824314.01
1920-1929       40           4255249.33      3593322.67      7848572.00
1920-1929       41           4254734.33      3590850.33      7845584.67
1920-1929       42           4251034.67      3588643.68      7839678.35
1920-1929       43           4247704.67      3581800.35      7829505.02
1920-1929       44           4241469.67      3572183.00      7813652.67
1920-1929       45           4233615.99      3555127.34      7788743.33
1920-1929       46           4223248.33      3532572.67      7755821.00
1920-1929       47           4210273.33      3506756.34      7717029.67
1920-1929       48           4196032.67      3480352.34      7676385.00
1920-1929       49           4179798.67      3452364.68      7632163.34
1920-1929       50           4163084.00      3421265.68      7584349.68
1920-1929       51           4147755.00      3391924.02      7539679.02
1920-1929       52           4131641.00      3360844.00      7492485.00
1920-1929       53           4114449.00      3326905.00      7441354.01
1920-1929       54           4095508.01      3290467.68      7385975.69
1920-1929       55           4075591.34      3251891.69      7327483.04
1920-1929       56           4054860.67      3211620.36      7266481.04
1920-1929       57           4032896.34      3169211.01      7202107.35
1920-1929       58           4009262.00      3130110.36      7139372.36
1920-1929       59           3985453.67      3088519.01      7073972.68
1920-1929       60           3962173.67      3043971.34      7006145.02
1920-1929       61           3939766.67      2997522.68      6937289.34
1920-1929       62           3914061.34      2946587.70      6860649.04
1920-1929       63           3887475.67      2893405.03      6780880.71
1920-1929       64           3859208.00      2837325.68      6696533.68
1920-1929       65           3828388.34      2777452.01      6605840.35
1920-1929       66           3794477.33      2714185.34      6508662.67
1920-1929       67           3754217.00      2645823.33      6400040.33
1920-1929       68           3709526.67      2570890.00      6280416.67
