country,date,year,week,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,hosp_patients,population,mov_avg_cases,new_cases_per_capita,normalized_cases
CHE,2021-07-18,2021,28,257875.0,327.0,4425.0,2.0,124054.528,41.0,2078723.0,651.2857142857143,0.00031331048643119564,0.009732012999146682
CHE,2021-07-25,2021,29,258199.0,461.0,4425.0,3.0,124210.393,30.0,2078723.0,468.0,0.00022513822187949045,0.006993216623207838
CHE,2021-08-01,2021,30,258674.0,622.0,4428.0,1.0,124438.898,29.0,2078723.0,404.2857142857143,0.0001944875359947979,0.006041148670231434
CHE,2021-08-08,2021,31,259304.0,836.0,4429.0,4.0,124741.969,31.0,2078723.0,446.7142857142857,0.00021489841874760887,0.0066751490783793985
CHE,2021-08-15,2021,32,260156.0,1319.0,4433.0,0.0,125151.836,32.0,2078723.0,598.2857142857143,0.00028781406386792,0.008940046159338957
CHE,2021-08-22,2021,33,261484.0,2119.0,4433.0,7.0,125790.69,45.0,2078723.0,875.1428571428571,0.00042100022809333284,0.013077058923617584
CHE,2021-08-29,2021,34,263664.0,2967.0,4441.0,8.0,126839.411,75.0,2078723.0,1235.857142857143,0.0005945270932477021,0.018467129733629732
CHE,2021-09-05,2021,35,266657.0,3793.0,4449.0,7.0,128279.237,141.0,2078723.0,1731.0,0.0008327227822081153,0.02586593584353155
CHE,2021-09-12,2021,36,270541.0,5867.0,4456.0,14.0,130147.692,215.0,2078723.0,2503.285714285714,0.0012042420824158457,0.03740602408072983
CHE,2021-09-19,2021,37,276457.0,7305.0,4470.0,29.0,132993.67,312.0,2078723.0,3458.0,0.0016635213061095683,0.05167210060481347
CHE,2021-09-26,2021,38,283770.0,6191.0,4503.0,39.0,136511.695,364.0,2078723.0,4223.0,0.002031535707258735,0.06310332008505704
CHE,2021-10-03,2021,39,289955.0,6188.0,4544.0,37.0,139487.079,426.0,2078723.0,4918.571428571428,0.0023661504820851205,0.07349708435196758
CHE,2021-10-10,2021,40,296083.0,5600.0,4581.0,39.0,142435.043,431.0,2078723.0,5415.857142857143,0.0026053770237098174,0.08092791068450314
CHE,2021-10-17,2021,41,301644.0,6678.0,4617.0,25.0,145110.243,422.0,2078723.0,5946.0,0.002860409972853526,0.08884971376408932
CHE,2021-10-24,2021,42,308501.0,11777.0,4641.0,45.0,148408.903,418.0,2078723.0,7086.571428571428,0.0034090984842960934,0.10589301093127226
CHE,2021-10-31,2021,43,320620.0,15937.0,4693.0,62.0,154238.925,493.0,2078723.0,8525.142857142857,0.004101144239585003,0.12738925372605336
CHE,2021-11-07,2021,44,337108.0,20129.0,4756.0,85.0,162170.717,603.0,2078723.0,10357.142857142857,0.004982454544036342,0.15476440939638833
CHE,2021-11-14,2021,45,357262.0,22163.0,4843.0,111.0,171866.093,843.0,2078723.0,12638.857142857143,0.006080106460965287,0.18885954245678993
CHE,2021-11-21,2021,46,379964.0,22543.0,4953.0,122.0,182787.221,1008.0,2078723.0,14975.285714285714,0.007204079482588933,0.2237722585351062
CHE,2021-11-28,2021,47,402083.0,16691.0,5080.0,125.0,193427.888,1162.0,2078723.0,16559.714285714286,0.007966291942560065,0.24744801115049025
CHE,2021-12-05,2021,48,418413.0,12688.0,5208.0,115.0,201283.673,1156.0,2078723.0,17418.285714285714,0.00837932024338294,0.2602774470190736
CHE,2021-12-12,2021,49,430839.0,9888.0,5319.0,105.0,207261.381,1050.0,2078723.0,17148.428571428572,0.008249501531194187,0.2562450336487319
CHE,2021-12-19,2021,50,440633.0,8610.0,5425.0,88.0,211972.928,874.0,2078723.0,16101.714285714286,0.00774596436644723,0.2406042222329065
CHE,2021-12-26,2021,51,449149.0,7495.0,5506.0,47.0,216069.674,696.0,2078723.0,14296.857142857143,0.006877711529076814,0.21363465604926554
CHE,2022-01-02,2022,52,456755.0,10497.0,5552.0,60.0,219728.651,592.0,2078723.0,12630.285714285714,0.006075983050308153,0.18873146156625498
CHE,2022-01-09,2022,1,467565.0,24230.0,5614.0,52.0,224928.959,548.0,2078723.0,12871.285714285714,0.0061919196132845565,0.19233266927179574
CHE,2022-01-16,2022,2,493289.0,42550.0,5662.0,43.0,237303.864,572.0,2078723.0,16565.428571428572,0.007969040882998154,0.24753339841084687
CHE,2022-01-23,2022,3,538325.0,70007.0,5705.0,74.0,258969.088,566.0,2078723.0,24753.85714285714,0.011908203807268761,0.3698912078203859
CHE,2022-01-30,2022,4,612017.0,98860.0,5787.0,85.0,294419.699,636.0,2078723.0,37464.142857142855,0.01802267202371016,0.5598180910316336
CHE,2022-02-06,2022,5,710821.0,72383.0,5866.0,76.0,341950.803,,2078723.0,46574.57142857143,0.022405376487666433,0.6959531348997148
SWE,2020-02-02,2020,5,1.0,1.0,,0.0,0.098,,10160159.0,1.0,9.842365655891803e-08,3.0572238930320296e-06
SWE,2020-02-09,2020,6,1.0,0.0,,0.0,0.098,,10160159.0,0.5,4.9211828279459015e-08,1.5286119465160148e-06
SWE,2020-02-16,2020,7,1.0,0.0,,0.0,0.098,,10160159.0,0.3333333333333333,3.280788551963934e-08,1.0190746310106763e-06
SWE,2020-02-23,2020,8,1.0,0.0,,0.0,0.098,,10160159.0,0.25,2.4605914139729508e-08,7.643059732580074e-07
SWE,2020-03-01,2020,9,1.0,13.0,,0.0,0.098,1.0,10160159.0,2.8,2.7558623836497046e-07,8.560226900489682e-06
SWE,2020-03-08,2020,10,19.0,211.0,,0.0,1.87,3.0,10160159.0,37.5,3.690887120959426e-06,0.00011464589598870112
SWE,2020-03-15,2020,11,326.0,838.0,1.0,7.0,32.086,10.0,10160159.0,151.85714285714286,1.494633527458998e-05,0.00046426128547043537
SWE,2020-03-22,2020,12,1146.0,923.0,8.0,53.0,112.794,26.0,10160159.0,283.57142857142856,2.7910136895636037e-05,0.0008669413468097969
SWE,2020-03-29,2020,13,2168.0,1957.0,81.0,224.0,213.382,460.0,10160159.0,563.1428571428571,5.5426579165036406e-05,0.0017216537980474656
SWE,2020-04-05,2020,14,4359.0,3229.0,332.0,117.0,429.029,1162.0,10160159.0,1024.4285714285713,0.00010082800588342873,0.0031319075052760976
SWE,2020-04-12,2020,15,7561.0,3740.0,477.0,498.0,744.181,1807.0,10160159.0,1558.7142857142858,0.0001534143595306221,0.004765338556696068
SWE,2020-04-19,2020,16,11349.0,3751.0,919.0,641.0,1117.01,2175.0,10160159.0,2092.714285714286,0.0002059725921330843,0.006397896115575171
SWE,2020-04-26,2020,17,15124.0,4200.0,1580.0,654.0,1488.559,2319.0,10160159.0,2662.5714285714284,0.000262060015849302,0.008140076988332995
SWE,2020-05-03,2020,18,19426.0,3830.0,2274.0,485.0,1911.978,2312.0,10160159.0,3090.0,0.0003041290987670567,0.00944682182946897
SWE,2020-05-10,2020,19,23169.0,4153.0,2769.0,546.0,2280.378,2255.0,10160159.0,3551.4285714285716,0.0003495445860078146,0.010857512282968038
SWE,2020-05-17,2020,20,27301.0,3874.0,3256.0,454.0,2687.064,2072.0,10160159.0,3825.285714285714,0.0003764986073825926,0.01169475488338838
SWE,2020-05-24,2020,21,31151.0,3661.0,3698.0,319.0,3065.995,1845.0,10160159.0,3887.0,0.00038257275304451436,0.0118834292722155
SWE,2020-05-31,2020,22,34871.0,4280.0,4029.0,397.0,3432.131,1769.0,10160159.0,3964.1428571428573,0.0003901654351219166,0.012119272258249398
SWE,2020-06-07,2020,23,39309.0,6025.0,4403.0,264.0,3868.936,1684.0,10160159.0,4289.0,0.0004221390629811994,0.013112433277214374
SWE,2020-06-14,2020,24,45363.0,7141.0,4694.0,215.0,4464.792,1568.0,10160159.0,4709.142857142857,0.0004634910592583105,0.01439690405855826
SWE,2020-06-21,2020,25,52511.0,7091.0,4891.0,179.0,5168.325,1303.0,10160159.0,5175.0,0.0005093424226924008,0.015821133646440753
SWE,2020-06-28,2020,26,59718.0,7474.0,5053.0,227.0,5877.664,1168.0,10160159.0,5649.428571428572,0.0005560374174684246,0.017271568010549236
SWE,2020-07-05,2020,27,67119.0,4289.0,5280.0,140.0,6606.097,919.0,10160159.0,5708.714285714285,0.0005618725342501318,0.017452817712778988
SWE,2020-07-12,2020,28,70932.0,2198.0,5420.0,106.0,6981.387,677.0,10160159.0,5499.714285714285,0.000541301990029318,0.016813857919135294
SWE,2020-07-19,2020,29,73049.0,1666.0,5526.0,93.0,7189.75,474.0,10160159.0,5126.285714285715,0.000504547784565745,0.015672203168223053
SWE,2020-07-26,2020,30,74676.0,1316.0,5619.0,78.0,7349.885,312.0,10160159.0,4453.571428571428,0.0004383367847463242,0.013615564980753359
SWE,2020-08-02,2020,31,75932.0,1556.0,5697.0,46.0,7473.505,298.0,10160159.0,3655.714285714286,0.00035980876733467316,0.011176337060384234
SWE,2020-08-09,2020,32,77582.0,2015.0,5743.0,20.0,7635.904,243.0,10160159.0,2930.5714285714284,0.00028843755580709203,0.008959412991665578
SWE,2020-08-16,2020,33,79628.0,2052.0,5763.0,20.0,7837.279,221.0,10160159.0,2156.0,0.00021220140354102725,0.006591374713377055
SWE,2020-08-23,2020,34,81658.0,1687.0,5783.0,27.0,8037.079,215.0,10160159.0,1784.2857142857142,0.00017561592434584087,0.005454960917710007
SWE,2020-08-30,2020,35,83353.0,787.0,5810.0,11.0,8203.907,187.0,10160159.0,1582.7142857142858,0.00015577652728803612,0.004838711930128837
SWE,2020-09-06,2020,36,84379.0,1027.0,5821.0,14.0,8304.89,159.0,10160159.0,1491.4285714285713,0.00014679185349644345,0.004559631063322056
SWE,2020-09-13,2020,37,85558.0,1520.0,5835.0,11.0,8420.931,138.0,10160159.0,1520.5714285714287,0.00014966020005901764,0.004648727302490417
SWE,2020-09-20,2020,38,86505.0,1732.0,5846.0,19.0,8514.138,148.0,10160159.0,1545.7142857142858,0.00015213485199535616,0.004725594646086652
SWE,2020-09-27,2020,39,88237.0,2686.0,5865.0,15.0,8684.608,138.0,10160159.0,1641.5714285714287,0.00016156946250264672,0.005018651393547293
SWE,2020-10-04,2020,40,90923.0,3360.0,5880.0,15.0,8948.974,156.0,10160159.0,1828.4285714285713,0.0001799606257567988,0.005589915515273849
SWE,2020-10-11,2020,41,94283.0,4168.0,5895.0,-1.0,9279.678,155.0,10160159.0,2182.8571428571427,0.00021484478174575247,0.006673483012218487
SWE,2020-10-18,2020,42,98451.0,4749.0,5894.0,24.0,9689.907,204.0,10160159.0,2748.8571428571427,0.00027055257135810007,0.008403871735674615
SWE,2020-10-25,2020,43,103200.0,7394.0,5918.0,15.0,10157.321,270.0,10160159.0,3658.4285714285716,0.0003600759172596188,0.011184635239522463
SWE,2020-11-01,2020,44,110594.0,13761.0,5933.0,5.0,10885.066,386.0,10160159.0,5407.142857142857,0.0005321907715364353,0.016530846335894616
SWE,2020-11-08,2020,45,124355.0,22106.0,5938.0,84.0,12239.474,687.0,10160159.0,8317.714285714286,0.0008186598542123491,0.025429114849699556
SWE,2020-11-15,2020,46,146461.0,30894.0,6022.0,142.0,14415.227,1049.0,10160159.0,12347.42857142857,0.0012152790691000574,0.03774885364607776
SWE,2020-11-22,2020,47,177355.0,30940.0,6164.0,242.0,17455.928,1483.0,10160159.0,16287.42857142857,0.0016030682759421945,0.04979431578462396
SWE,2020-11-29,2020,48,208295.0,34834.0,6406.0,275.0,20501.156,1939.0,10160159.0,20668.285714285714,0.0020342482548044486,0.06318757691372684
SWE,2020-12-06,2020,49,243129.0,35783.0,6681.0,386.0,23929.645,2113.0,10160159.0,25101.714285714286,0.002470602505897229,0.07674156067034914
SWE,2020-12-13,2020,50,278912.0,41186.0,7067.0,447.0,27451.539,2213.0,10160159.0,29929.14285714286,0.0029457356776742233,0.09150009064082605
SWE,2020-12-20,2020,51,320098.0,47022.0,7514.0,479.0,31505.216,2456.0,10160159.0,34680.71428571428,0.0034134027120751045,0.10602670834170294
SWE,2020-12-27,2020,52,367120.0,28928.0,7993.0,286.0,36133.293,2759.0,10160159.0,35655.28571428572,0.0035093235956529536,0.1090061913985979
SWE,2021-01-03,2021,53,396048.0,41331.0,8279.0,448.0,38980.492,2922.0,10160159.0,37146.28571428572,0.0036560732675823,0.11356451222310864
SWE,2021-01-10,2021,1,437379.0,52092.0,8727.0,706.0,43048.44,3004.0,10160159.0,40168.0,0.003953481436658619,0.12280256933531056
SWE,2021-01-17,2021,2,489471.0,34015.0,9433.0,890.0,48175.526,2828.0,10160159.0,40051.0,0.003941965868841226,0.12244487413982581
SWE,2021-01-24,2021,3,523486.0,23680.0,10323.0,682.0,51523.406,2512.0,10160159.0,38322.0,0.0037717913666508564,0.11715893402877343
SWE,2021-01-31,2021,4,547166.0,19791.0,11005.0,586.0,53854.078,2132.0,10160159.0,35265.57142857143,0.003470966490639706,0.10781474757285625
SWE,2021-02-07,2021,5,566957.0,21105.0,11591.0,524.0,55801.981,1771.0,10160159.0,31563.14285714286,0.0031065599324914955,0.0964955944820404
SWE,2021-02-14,2021,6,588062.0,20349.0,12115.0,313.0,57879.212,1492.0,10160159.0,30337.571428571428,0.002985934711117358,0.09274874822799441
SWE,2021-02-21,2021,7,608411.0,22755.0,12428.0,221.0,59882.035,1370.0,10160159.0,27683.85714285714,0.0027247464476547207,0.08463574950842827
SWE,2021-02-28,2021,8,631166.0,26143.0,12649.0,177.0,62121.666,1357.0,10160159.0,23976.85714285714,0.002359889952790812,0.07330262053695855
SWE,2021-03-07,2021,9,657309.0,27652.0,12826.0,177.0,64694.755,1453.0,10160159.0,23067.85714285714,0.002270422848978755,0.07052360401819241
SWE,2021-03-14,2021,10,684961.0,27566.0,13003.0,143.0,67416.366,1498.0,10160159.0,23623.0,0.0023250620388913204,0.07222080002509564
SWE,2021-03-21,2021,11,712527.0,31745.0,13146.0,116.0,70129.513,1643.0,10160159.0,25330.714285714286,0.0024931415232492212,0.07744166494185346
SWE,2021-03-28,2021,12,744272.0,35746.0,13262.0,140.0,73253.972,1729.0,10160159.0,27422.285714285714,0.002699001631203381,0.08383606708726518
SWE,2021-04-04,2021,13,780018.0,33173.0,13402.0,96.0,76772.224,1743.0,10160159.0,29254.285714285714,0.002879313770019319,0.08943690125929984
SWE,2021-04-11,2021,14,813191.0,44210.0,13498.0,123.0,80037.232,1902.0,10160159.0,32319.285714285714,0.0031809822773724026,0.09880729249144302
SWE,2021-04-18,2021,15,857401.0,42737.0,13621.0,167.0,84388.542,2165.0,10160159.0,34689.857142857145,0.003414302585506501,0.10605466010301068
SWE,2021-04-25,2021,16,900138.0,38205.0,13788.0,135.0,88594.873,2228.0,10160159.0,36197.42857142857,0.0035626832780302525,0.11066364349489168
SWE,2021-05-02,2021,17,938343.0,35261.0,13923.0,125.0,92355.149,2099.0,10160159.0,37296.71428571428,0.003670878997633234,0.11402440604587473
SWE,2021-05-09,2021,18,973604.0,34188.0,14048.0,125.0,95825.666,1923.0,10160159.0,37645.71428571428,0.0037052288537722964,0.1150913771845429
SWE,2021-05-16,2021,19,1007792.0,29334.0,14173.0,102.0,99190.574,1761.0,10160159.0,36729.71428571428,0.003615072784364328,0.11229096009852557
SWE,2021-05-23,2021,20,1037126.0,21215.0,14275.0,91.0,102077.733,1432.0,10160159.0,35021.42857142857,0.003446937057916965,0.10706834819668601
SWE,2021-05-30,2021,21,1058341.0,10132.0,14366.0,85.0,104165.791,1092.0,10160159.0,30153.14285714286,0.002967782576743421,0.09218490879286521
SWE,2021-06-06,2021,22,1068473.0,9589.0,14451.0,72.0,105163.02,771.0,10160159.0,25417.714285714286,0.002501704381369847,0.07770764342054726
SWE,2021-06-13,2021,23,1078062.0,5394.0,14523.0,51.0,106106.804,541.0,10160159.0,20730.428571428572,0.0020403645820334672,0.06337756154136527
SWE,2021-06-20,2021,24,1083456.0,1180.0,14574.0,0.0,106637.701,444.0,10160159.0,15861.714285714286,0.0015611679192928266,0.04849281189873318
SWE,2021-06-27,2021,25,1084636.0,4260.0,14574.0,45.0,106753.841,325.0,10160159.0,11586.285714285714,0.0011403646059363554,0.035421869517209964
SWE,2021-07-04,2021,26,1088896.0,1984.0,14619.0,12.0,107173.126,250.0,10160159.0,7679.142857142857,0.000755809319238297,0.023476859020863387
SWE,2021-07-11,2021,27,1090880.0,1660.0,14631.0,12.0,107368.398,185.0,10160159.0,4885.571428571428,0.0004808558043797768,0.014936285702543196
SWE,2021-07-18,2021,28,1092540.0,1747.0,14643.0,3.0,107531.782,148.0,10160159.0,3687.714285714286,0.00036295832434455857,0.011274168224961259
SWE,2021-07-25,2021,29,1094287.0,2512.0,14646.0,5.0,107703.728,137.0,10160159.0,2676.714285714286,0.00026345200756349243,0.008183314869105876
SWE,2021-08-01,2021,30,1096799.0,3241.0,14651.0,4.0,107950.968,117.0,10160159.0,2369.1428571428573,0.0002331797029104424,0.007243000148863312
SWE,2021-08-08,2021,31,1100040.0,4498.0,14655.0,2.0,108269.959,114.0,10160159.0,2843.1428571428573,0.0002798325161193695,0.008692124274160494
SWE,2021-08-15,2021,32,1104538.0,5609.0,14657.0,1.0,108712.669,141.0,10160159.0,3035.8571428571427,0.00029880016079050954,0.009281294992974807
SWE,2021-08-22,2021,33,1110147.0,6437.0,14658.0,10.0,109264.727,184.0,10160159.0,3672.0,0.00036141166688434697,0.011226126135213612
SWE,2021-08-29,2021,34,1116584.0,6829.0,14668.0,17.0,109898.28,215.0,10160159.0,4410.428571428572,0.0004340905069919252,0.01348366760708255
SWE,2021-09-05,2021,35,1123413.0,7112.0,14685.0,7.0,110570.415,266.0,10160159.0,5176.857142857143,0.0005095252094831531,0.015826811347956386
SWE,2021-09-12,2021,36,1130525.0,7492.0,14692.0,11.0,111270.404,304.0,10160159.0,5888.285714285715,0.0005795466108636405,0.018001807774713458
SWE,2021-09-19,2021,37,1138017.0,6965.0,14703.0,72.0,112007.794,324.0,10160159.0,6420.285714285715,0.0006319079961529849,0.019628250885806497
SWE,2021-09-26,2021,38,1144982.0,4425.0,14775.0,46.0,112693.315,296.0,10160159.0,6409.857142857143,0.000630881578020299,0.019596368408064876
SWE,2021-10-03,2021,39,1149407.0,4248.0,14821.0,47.0,113128.84,276.0,10160159.0,6215.428571428572,0.0006117452070807723,0.019001956734005364
SWE,2021-10-10,2021,40,1153655.0,4167.0,14868.0,37.0,113546.944,257.0,10160159.0,5891.142857142857,0.0005798278213109516,0.018010542700122117
SWE,2021-10-17,2021,41,1157822.0,4111.0,14905.0,51.0,113957.075,223.0,10160159.0,5502.857142857143,0.0005416113215213603,0.016823466337084824
SWE,2021-10-24,2021,42,1161933.0,4063.0,14956.0,37.0,114361.695,217.0,10160159.0,5067.285714285715,0.0004987407888287688,0.015491826958534162
SWE,2021-10-31,2021,43,1165996.0,5516.0,14993.0,32.0,114761.59,222.0,10160159.0,4785.0,0.00047095719663442276,0.014628816328158262
SWE,2021-11-07,2021,44,1171512.0,5582.0,15025.0,32.0,115304.495,239.0,10160159.0,4587.428571428572,0.0004515114942028537,0.01402479623614922
SWE,2021-11-14,2021,45,1177094.0,5377.0,15057.0,25.0,115853.896,253.0,10160159.0,4723.428571428572,0.00046489711149486654,0.014440578685601576
SWE,2021-11-21,2021,46,1182471.0,6264.0,15082.0,28.0,116383.12,280.0,10160159.0,5011.428571428572,0.0004932431245838349,0.015321059166794798
SWE,2021-11-28,2021,47,1188735.0,10113.0,15110.0,35.0,116999.645,285.0,10160159.0,5860.857142857143,0.000576846990569453,0.01791795249079029
SWE,2021-12-05,2021,48,1198848.0,13297.0,15145.0,25.0,117995.004,288.0,10160159.0,7173.142857142857,0.0007060069490194845,0.02192990373098918
SWE,2021-12-12,2021,49,1212145.0,17072.0,15170.0,21.0,119303.743,354.0,10160159.0,9031.57142857143,0.000888920284473051,0.027611535963053994
SWE,2021-12-19,2021,50,1229217.0,21668.0,15191.0,40.0,120984.032,478.0,10160159.0,11339.0,0.0011160258417215714,0.034665861723090184
SWE,2021-12-26,2021,51,1250885.0,22428.0,15231.0,34.0,123116.676,517.0,10160159.0,13745.57142857143,0.0013528894014917905,0.04202328939480698
SWE,2022-01-02,2022,52,1273313.0,41471.0,15265.0,45.0,125324.121,600.0,10160159.0,18901.85714285714,0.0018603898957543028,0.057787209279820985
SWE,2022-01-09,2022,1,1314784.0,101866.0,15310.0,67.0,129405.849,792.0,10160159.0,32559.285714285714,0.003204603954946543,0.09954102622577071
SWE,2022-01-16,2022,2,1416650.0,143713.0,15377.0,136.0,139431.873,1176.0,10160159.0,51645.0,0.0050830897429853215,0.15789032795563918
SWE,2022-01-23,2022,3,1560363.0,223642.0,15513.0,161.0,153576.632,1296.0,10160159.0,81694.28571428571,0.00804065031996898,0.24975772220989947
SWE,2022-01-30,2022,4,1784005.0,286451.0,15674.0,181.0,175588.295,1687.0,10160159.0,120177.0,0.011828259774281091,0.3674079957929102
SWE,2022-02-06,2022,5,2070456.0,217329.0,15855.0,325.0,203781.85,1997.0,10160159.0,148128.57142857142,0.014579355640848871,0.45286220781213016
TWN,2020-01-19,2020,3,,0.0,,0.0,,,23855008.0,0.0,0.0,0.0
TWN,2020-01-26,2020,4,1.0,3.0,,0.0,0.042,,23855008.0,1.5,6.287987830479873e-08,1.9531672878796194e-06
TWN,2020-02-02,2020,5,5.0,6.0,,0.0,0.21,,23855008.0,3.0,1.2575975660959746e-07,3.906334575759239e-06
TWN,2020-02-09,2020,6,10.0,8.0,,0.0,0.419,,23855008.0,4.25,1.7815965519692973e-07,5.533973982325588e-06
TWN,2020-02-16,2020,7,18.0,2.0,1.0,1.0,0.755,,23855008.0,3.8,1.592956917054901e-07,4.948023795961702e-06
TWN,2020-02-23,2020,8,22.0,8.0,1.0,0.0,0.922,,23855008.0,4.5,1.8863963491439618e-07,5.859501863638858e-06
TWN,2020-03-01,2020,9,30.0,12.0,1.0,0.0,1.258,,23855008.0,5.571428571428571,2.335538337035381e-07,7.254621354981442e-06
TWN,2020-03-08,2020,10,41.0,5.0,1.0,0.0,1.719,,23855008.0,6.285714285714286,2.634966328962994e-07,8.184701015876498e-06
TWN,2020-03-15,2020,11,45.0,14.0,1.0,0.0,1.886,,23855008.0,7.857142857142857,3.2937079112037424e-07,1.0230876269845623e-05
TWN,2020-03-22,2020,12,67.0,110.0,1.0,1.0,2.809,,23855008.0,22.714285714285715,9.521810143298093e-07,2.9576533216462808e-05
TWN,2020-03-29,2020,13,195.0,129.0,2.0,0.0,8.174,,23855008.0,40.0,1.6767967547946326e-06,5.2084461010123174e-05
TWN,2020-04-05,2020,14,306.0,65.0,5.0,3.0,12.827,,23855008.0,49.0,2.054076024623425e-06,6.380346473740089e-05
TWN,2020-04-12,2020,15,373.0,25.0,5.0,1.0,15.636,,23855008.0,51.42857142857143,2.1558815418788134e-06,6.696573558444408e-05
TWN,2020-04-19,2020,16,393.0,32.0,6.0,0.0,16.475,,23855008.0,54.285714285714285,2.2756527386498585e-06,7.068605422802431e-05
TWN,2020-04-26,2020,17,422.0,9.0,6.0,0.0,17.69,,23855008.0,54.857142857142854,2.2996069780040675e-06,7.143011795674035e-05
TWN,2020-05-03,2020,18,429.0,7.0,6.0,0.0,17.984,,23855008.0,53.857142857142854,2.2576870591342015e-06,7.012800643148726e-05
TWN,2020-05-10,2020,19,438.0,4.0,6.0,0.0,18.361,,23855008.0,38.714285714285715,1.6228997162476623e-06,5.041031762051207e-05
TWN,2020-05-17,2020,20,440.0,0.0,7.0,1.0,18.445,,23855008.0,20.285714285714285,8.503754970744208e-07,2.641426236941961e-05
TWN,2020-05-24,2020,21,440.0,1.0,7.0,0.0,18.445,,23855008.0,11.142857142857142,4.671076674070762e-07,1.4509242709962884e-05
TWN,2020-05-31,2020,22,441.0,1.0,7.0,0.0,18.487,,23855008.0,7.714285714285714,3.23382231281822e-07,1.0044860337666613e-05
TWN,2020-06-07,2020,23,443.0,1.0,7.0,0.0,18.571,,23855008.0,3.2857142857142856,1.3773687628670195e-07,4.2783664401172605e-06
TWN,2020-06-14,2020,24,443.0,0.0,7.0,0.0,18.571,,23855008.0,2.0,8.383983773973163e-08,2.604223050506159e-06
TWN,2020-06-21,2020,25,445.0,3.0,7.0,0.0,18.654,,23855008.0,1.4285714285714286,5.98855983855226e-08,1.8601593217901135e-06
TWN,2020-06-28,2020,26,446.0,1.0,7.0,0.0,18.696,,23855008.0,1.0,4.1919918869865813e-08,1.3021115252530794e-06
TWN,2020-07-05,2020,27,447.0,2.0,7.0,0.0,18.738,,23855008.0,1.2857142857142858,5.3897038546970336e-08,1.6741433896111022e-06
TWN,2020-07-12,2020,28,449.0,2.0,7.0,0.0,18.822,,23855008.0,1.4285714285714286,5.98855983855226e-08,1.8601593217901135e-06
TWN,2020-07-19,2020,29,451.0,0.0,7.0,0.0,18.906,,23855008.0,1.2857142857142858,5.3897038546970336e-08,1.6741433896111022e-06
TWN,2020-07-26,2020,30,451.0,7.0,7.0,0.0,18.906,,23855008.0,2.142857142857143,8.982839757828388e-08,2.79023898268517e-06
TWN,2020-08-02,2020,31,462.0,17.0,7.0,0.0,19.367,,23855008.0,4.571428571428571,1.9163391483367229e-07,5.952509829728363e-06
TWN,2020-08-09,2020,32,474.0,2.0,7.0,0.0,19.87,,23855008.0,4.428571428571429,1.8564535499512004e-07,5.766493897549352e-06
TWN,2020-08-16,2020,33,477.0,7.0,7.0,0.0,19.996,,23855008.0,5.285714285714286,2.215767140264336e-07,6.882589490623419e-06
TWN,2020-08-23,2020,34,485.0,3.0,7.0,0.0,20.331,,23855008.0,5.428571428571429,2.2756527386498586e-07,7.0686054228024315e-06
TWN,2020-08-30,2020,35,487.0,1.0,7.0,0.0,20.415,,23855008.0,5.285714285714286,2.215767140264336e-07,6.882589490623419e-06
TWN,2020-09-06,2020,36,488.0,5.0,7.0,0.0,20.457,,23855008.0,6.0,2.515195132191949e-07,7.812669151518478e-06
TWN,2020-09-13,2020,37,494.0,5.0,7.0,0.0,20.708,,23855008.0,5.714285714285714,2.395423935420904e-07,7.440637287160454e-06
TWN,2020-09-20,2020,38,499.0,9.0,7.0,0.0,20.918,,23855008.0,4.571428571428571,1.9163391483367229e-07,5.952509829728363e-06
TWN,2020-09-27,2020,39,509.0,3.0,7.0,0.0,21.337,,23855008.0,4.714285714285714,1.9762247467222456e-07,6.138525761907374e-06
TWN,2020-10-04,2020,40,513.0,7.0,7.0,0.0,21.505,,23855008.0,4.714285714285714,1.9762247467222456e-07,6.138525761907374e-06
TWN,2020-10-11,2020,41,518.0,10.0,7.0,0.0,21.715,,23855008.0,5.714285714285714,2.395423935420904e-07,7.440637287160454e-06
TWN,2020-10-18,2020,42,529.0,8.0,7.0,0.0,22.176,,23855008.0,6.714285714285714,2.814623124119562e-07,8.742748812413535e-06
TWN,2020-10-25,2020,43,540.0,15.0,7.0,0.0,22.637,,23855008.0,8.142857142857142,3.413479107974788e-07,1.0602908134203646e-05
TWN,2020-11-01,2020,44,550.0,8.0,7.0,0.0,23.056,,23855008.0,8.571428571428571,3.5931359031313554e-07,1.116095593074068e-05
TWN,2020-11-08,2020,45,563.0,19.0,7.0,0.0,23.601,,23855008.0,10.0,4.1919918869865815e-07,1.3021115252530794e-05
TWN,2020-11-15,2020,46,578.0,25.0,7.0,0.0,24.23,,23855008.0,13.142857142857142,5.509475051468078e-07,1.7113465760469042e-05
TWN,2020-11-22,2020,47,603.0,15.0,7.0,0.0,25.278,,23855008.0,14.285714285714286,5.98855983855226e-07,1.8601593217901136e-05
TWN,2020-11-29,2020,48,618.0,34.0,7.0,0.0,25.907,,23855008.0,17.714285714285715,7.425814199804802e-07,2.3065975590197407e-05
TWN,2020-12-06,2020,49,675.0,65.0,7.0,0.0,28.296,,23855008.0,25.857142857142858,1.0839293307779589e-06,3.3668883724401054e-05
TWN,2020-12-13,2020,50,716.0,20.0,7.0,0.0,30.015,,23855008.0,26.571428571428573,1.1138721299707204e-06,3.4598963385296115e-05
