Scotland, Exposure to risk (period 5x10), 	Last modified: 10 Jul 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1970-1979     45-49          1591967.84      1502827.88      3094795.72
1970-1979     50-54          1601226.06      1469255.61      3070481.66
1970-1979     55-59          1558252.30      1364184.35      2922436.65
1970-1979     60-64          1533368.63      1279305.40      2812674.03
1970-1979     65-69          1436147.57      1102919.24      2539066.81
1970-1979     70-74          1182431.88       767269.42      1949701.30
1970-1979     75-79           837277.10       432120.34      1269397.44
1970-1979     80-84           497243.09       208338.33       705581.42
1970-1979     85-89           221942.99        80381.55       302324.55
1970-1979     90-94            66083.57        20281.44        86365.01
1970-1979     95-99            11082.20         2633.55        13715.74
1970-1979    100-104             911.91          162.06         1073.97
1970-1979    105-109              27.54            0.47           28.01
1970-1979    110+                  0.00            0.00            0.00
1980-1989        0            321322.09       338050.79       659372.88
1980-1989      1-4           1256459.41      1318780.36      2575239.77
1980-1989      5-9           1587685.98      1669171.79      3256857.77
1980-1989     10-14          1817441.31      1904564.47      3722005.78
1980-1989     15-19          2110711.98      2184437.70      4295149.68
1980-1989     20-24          2109164.73      2171583.29      4280748.02
1980-1989     25-29          1892956.95      1919073.59      3812030.54
1980-1989     30-34          1763303.50      1767574.87      3530878.37
1980-1989     35-39          1688598.50      1680461.02      3369059.52
1980-1989     40-44          1558167.07      1524711.68      3082878.75
1980-1989     45-49          1479005.98      1414142.06      2893148.04
1980-1989     50-54          1484348.10      1388201.07      2872549.17
1980-1989     55-59          1496749.49      1359107.28      2855856.78
1980-1989     60-64          1455210.70      1244136.60      2699347.30
1980-1989     65-69          1339654.35      1042830.60      2382484.94
1980-1989     70-74          1204291.18       831889.28      2036180.46
1980-1989     75-79           981727.18       559569.01      1541296.19
1980-1989     80-84           639479.35       270556.38       910035.73
1980-1989     85-89           309140.02        93388.94       402528.95
1980-1989     90-94            98997.54        22752.46       121750.00
1980-1989     95-99            18511.84         3415.98        21927.82
1980-1989    100-104            1963.72          221.05         2184.77
1980-1989    105-109              76.71            3.84           80.55
1980-1989    110+                  1.47            0.00            1.47
1990-1999        0            300136.41       314703.59       614839.99
1990-1999      1-4           1231845.30      1289284.41      2521129.71
1990-1999      5-9           1574357.20      1647597.91      3221955.10
1990-1999     10-14          1561159.74      1630980.55      3192140.29
1990-1999     15-19          1578119.04      1621482.62      3199601.66
1990-1999     20-24          1806198.41      1806780.33      3612978.74
1990-1999     25-29          1986010.64      1938734.58      3924745.22
1990-1999     30-34          2021567.79      1946220.82      3967788.61
1990-1999     35-39          1873818.25      1810593.48      3684411.73
1990-1999     40-44          1750274.34      1714999.80      3465274.15
1990-1999     45-49          1666348.04      1639750.94      3306098.98
1990-1999     50-54          1523449.56      1467636.13      2991085.70
1990-1999     55-59          1422537.47      1322856.06      2745393.53
1990-1999     60-64          1386751.63      1232152.93      2618904.56
1990-1999     65-69          1323963.55      1096177.65      2420141.20
1990-1999     70-74          1180478.72       866880.78      2047359.50
1990-1999     75-79           951296.42       584777.66      1536074.07
1990-1999     80-84           693731.19       334726.74      1028457.93
1990-1999     85-89           403073.30       140917.70       543991.00
1990-1999     90-94           151776.55        35444.58       187221.13
1990-1999     95-99            31580.49         4856.73        36437.23
1990-1999    100-104            3145.44          336.70         3482.14
1990-1999    105-109             178.99           10.97          189.96
1990-1999    110+                  5.36            0.00            5.36
2000-2009        0            267806.17       280920.37       548726.54
2000-2009      1-4           1067870.62      1121744.83      2189615.45
2000-2009      5-9           1413915.52      1484549.23      2898464.75
2000-2009     10-14          1535678.45      1608350.68      3144029.13
2000-2009     15-19          1595919.66      1640972.80      3236892.45
2000-2009     20-24          1667745.90      1650401.44      3318147.35
2000-2009     25-29          1601755.99      1553149.13      3154905.12
2000-2009     30-34          1765508.80      1661393.87      3426902.66
2000-2009     35-39          2010165.97      1876043.46      3886209.43
2000-2009     40-44          2034473.12      1925475.61      3959948.73
2000-2009     45-49          1870559.90      1800097.28      3670657.18
2000-2009     50-54          1736313.39      1689983.34      3426296.73
2000-2009     55-59          1635971.59      1580930.66      3216902.25
2000-2009     60-64          1461322.55      1358787.05      2820109.60
2000-2009     65-69          1305922.43      1138792.23      2444714.66
2000-2009     70-74          1178980.04       939790.45      2118770.50
2000-2009     75-79           992103.03       691667.03      1683770.06
2000-2009     80-84           726053.31       416115.37      1142168.68
2000-2009     85-89           422213.80       182218.35       604432.14
