Portugal, Exposure to risk (period 1x10), 	Last modified: 01 Aug 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1970-1979       21            725383.08       695879.19      1421262.26
1970-1979       22            709591.92       673492.33      1383084.25
1970-1979       23            690777.59       651431.84      1342209.43
1970-1979       24            676147.14       634348.48      1310495.62
1970-1979       25            661073.34       614976.82      1276050.16
1970-1979       26            644525.24       595795.54      1240320.78
1970-1979       27            629939.71       578916.77      1208856.49
1970-1979       28            613430.60       559597.80      1173028.40
1970-1979       29            599866.38       543726.79      1143593.17
1970-1979       30            591282.52       532614.95      1123897.47
1970-1979       31            580959.24       521058.60      1102017.84
1970-1979       32            575283.87       514636.23      1089920.11
1970-1979       33            574802.27       512921.77      1087724.04
1970-1979       34            575126.42       513009.10      1088135.52
1970-1979       35            575869.36       515262.59      1091131.95
1970-1979       36            576527.49       516800.08      1093327.57
1970-1979       37            580685.46       520788.16      1101473.62
1970-1979       38            588167.26       528149.10      1116316.36
1970-1979       39            595642.10       535392.75      1131034.86
1970-1979       40            600393.65       540311.93      1140705.57
1970-1979       41            597933.29       539250.69      1137183.97
1970-1979       42            598002.79       539420.98      1137423.78
1970-1979       43            596175.77       537194.77      1133370.55
1970-1979       44            594365.13       534883.98      1129249.11
1970-1979       45            593194.18       533025.55      1126219.73
1970-1979       46            588451.35       528193.68      1116645.04
1970-1979       47            582431.93       522328.54      1104760.47
1970-1979       48            575593.63       515565.80      1091159.43
1970-1979       49            570008.46       510352.79      1080361.25
1970-1979       50            563965.49       504489.87      1068455.36
1970-1979       51            545775.82       487981.87      1033757.68
1970-1979       52            533829.94       476527.19      1010357.13
1970-1979       53            520073.11       463366.79       983439.90
1970-1979       54            507915.85       451942.76       959858.60
1970-1979       55            498343.53       442722.52       941066.05
1970-1979       56            488367.60       432489.42       920857.02
1970-1979       57            480041.33       423290.12       903331.45
1970-1979       58            472330.74       413551.26       885882.00
1970-1979       59            469260.48       407011.00       876271.48
1970-1979       60            466810.80       401035.42       867846.22
1970-1979       61            463476.04       394928.45       858404.49
1970-1979       62            460883.48       387703.61       848587.09
1970-1979       63            455945.20       377774.16       833719.35
1970-1979       64            450088.58       366198.14       816286.72
1970-1979       65            442004.95       352875.24       794880.19
1970-1979       66            429664.95       336284.81       765949.76
1970-1979       67            415468.59       318765.20       734233.79
1970-1979       68            397676.77       299453.60       697130.38
1970-1979       69            381749.67       280791.61       662541.28
1970-1979       70            365259.80       261619.71       626879.51
1970-1979       71            342106.99       239492.00       581598.99
1970-1979       72            320324.55       218866.78       539191.33
1970-1979       73            297644.68       198418.89       496063.57
1970-1979       74            276003.22       179489.97       455493.19
1970-1979       75            254298.93       161686.81       415985.74
1970-1979       76            231202.49       143704.94       374907.43
1970-1979       77            210028.53       127206.38       337234.91
1970-1979       78            188983.06       111094.21       300077.27
1970-1979       79            167949.70        95309.80       263259.50
1970-1979       80            172888.84        93069.76       265958.60
1970-1979       81            153495.10        79819.50       233314.60
1970-1979       82            134668.73        67396.95       202065.68
1970-1979       83            116829.10        56034.50       172863.61
1970-1979       84            100031.62        45840.91       145872.53
1970-1979       85             84338.34        36817.84       121156.18
1970-1979       86             69568.37        28972.38        98540.75
1970-1979       87             55866.10        22262.20        78128.30
1970-1979       88             43995.55        16767.04        60762.59
1970-1979       89             34003.56        12331.74        46335.30
1970-1979       90             25711.80         8864.70        34576.51
1970-1979       91             19118.71         6257.52        25376.23
1970-1979       92             13991.49         4291.71        18283.20
1970-1979       93             10037.04         2929.31        12966.35
1970-1979       94              7004.94         1989.55         8994.48
1970-1979       95              4774.81         1307.06         6081.88
1970-1979       96              3196.70          831.67         4028.37
1970-1979       97              2062.59          520.41         2583.00
1970-1979       98              1257.65          318.49         1576.14
1970-1979       99               719.25          183.00          902.25
1970-1979      100               398.51          104.28          502.79
1970-1979      101               231.39           63.63          295.02
1970-1979      102               138.79           37.30          176.09
1970-1979      103                80.73           20.07          100.80
1970-1979      104                45.51           11.19           56.70
1970-1979      105                26.08            5.34           31.42
1970-1979      106                15.42            2.40           17.82
1970-1979      107                 9.93            1.15           11.07
1970-1979      108                 6.74            0.33            7.07
1970-1979      109                 4.46            0.00            4.46
1970-1979      110+               10.45            6.03           16.48
1980-1989        0            658126.59       698142.26      1356268.85
1980-1989        1            668549.27       706970.06      1375519.33
1980-1989        2            685392.37       723188.15      1408580.52
1980-1989        3            706490.18       743684.78      1450174.97
1980-1989        4            730041.74       767070.11      1497111.86
1980-1989        5            750076.87       786164.17      1536241.03
1980-1989        6            768230.21       803028.04      1571258.25
1980-1989        7            785698.68       819303.42      1605002.10
1980-1989        8            801183.77       834153.73      1635337.50
1980-1989        9            813238.18       845924.82      1659163.00
1980-1989       10            823135.80       855549.20      1678685.01
