Australia, Exposure to risk (cohort 5x5), 	Last modified: 14 Apr 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1935-1939     65-69          1885319.45      1837529.90      3722849.34
1935-1939     70-74          1777379.11      1683862.04      3461241.15
1935-1939     75-79          1570247.34      1401226.52      2971473.86
1935-1939     80-84                   .               .               .
1935-1939     85-89                   .               .               .
1935-1939     90-94                   .               .               .
1935-1939     95-99                   .               .               .
1935-1939    100-104                  .               .               .
1935-1939    105-109                  .               .               .
1935-1939    110+                     .               .               .
1940-1944        0            335302.71       349587.64       684890.35
1940-1944      1-4           1317753.41      1369042.80      2686796.21
1940-1944      5-9           1678446.18      1743227.18      3421673.36
1940-1944     10-14          1755408.82      1830133.39      3585542.21
1940-1944     15-19          1822498.29      1911161.28      3733659.57
1940-1944     20-24          1936037.55      2048830.98      3984868.53
1940-1944     25-29          2100724.88      2248400.91      4349125.79
1940-1944     30-34          2237595.46      2383379.95      4620975.41
1940-1944     35-39          2278940.37      2390090.82      4669031.19
1940-1944     40-44          2319280.69      2436750.60      4756031.29
1940-1944     45-49          2330456.45      2458066.79      4788523.23
1940-1944     50-54          2320705.18      2426528.88      4747234.06
1940-1944     55-59          2299512.93      2379651.28      4679164.21
1940-1944     60-64          2279299.29      2303423.46      4582722.75
1940-1944     65-69          2230307.13      2200679.01      4430986.14
1940-1944     70-74          2029058.55      1950223.94      3979282.49
1940-1944     75-79                   .               .               .
1940-1944     80-84                   .               .               .
1940-1944     85-89                   .               .               .
1940-1944     90-94                   .               .               .
1940-1944     95-99                   .               .               .
1940-1944    100-104                  .               .               .
1940-1944    105-109                  .               .               .
1940-1944    110+                     .               .               .
1945-1949        0            419105.53       440299.97       859405.50
1945-1949      1-4           1706844.34      1789423.49      3496267.83
1945-1949      5-9           2250430.95      2359872.35      4610303.30
1945-1949     10-14          2345464.11      2462892.44      4808356.55
1945-1949     15-19          2423309.52      2550693.44      4974002.96
1945-1949     20-24          2597635.29      2716854.35      5314489.63
1945-1949     25-29          2789694.41      2916923.02      5706617.43
