Bulgaria, Exposure to risk (period 1x10), 	Last modified: 27 Sep 2019;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1970-1979        1            668432.00       704467.15      1372899.15
1970-1979        2            660442.29       696283.95      1356726.24
1970-1979        3            649034.49       684232.84      1333267.34
1970-1979        4            635811.76       670626.54      1306438.29
1970-1979        5            626021.36       660596.11      1286617.46
1970-1979        6            617519.45       651637.24      1269156.69
1970-1979        7            615309.00       648867.94      1264176.94
1970-1979        8            615126.42       648930.75      1264057.17
1970-1979        9            613606.39       647592.57      1261198.96
1970-1979       10            607780.05       641560.50      1249340.55
1970-1979       11            604532.07       638528.90      1243060.96
1970-1979       12            608671.75       641948.77      1250620.52
1970-1979       13            617338.07       648968.58      1266306.65
1970-1979       14            625982.50       656947.58      1282930.08
1970-1979       15            632739.05       662966.31      1295705.36
1970-1979       16            637019.29       666038.92      1303058.21
1970-1979       17            640358.18       668974.77      1309332.95
1970-1979       18            639675.78       668047.47      1307723.25
1970-1979       19            643752.12       672118.95      1315871.07
1970-1979       20            653236.67       681170.86      1334407.54
1970-1979       21            658977.88       684421.71      1343399.59
1970-1979       22            662278.63       683553.32      1345831.95
1970-1979       23            664551.02       682049.89      1346600.91
1970-1979       24            665241.23       680644.64      1345885.87
1970-1979       25            659698.47       673804.18      1333502.65
1970-1979       26            650953.42       662708.08      1313661.50
1970-1979       27            641712.62       651713.52      1293426.15
1970-1979       28            632930.12       643192.43      1276122.55
1970-1979       29            620207.06       627288.77      1247495.83
1970-1979       30            605823.91       610557.25      1216381.16
1970-1979       31            592288.46       595556.38      1187844.84
1970-1979       32            581548.10       584846.98      1166395.07
1970-1979       33            574363.97       577268.56      1151632.53
1970-1979       34            566139.99       569369.22      1135509.21
1970-1979       35            572555.75       576513.47      1149069.22
1970-1979       36            581025.01       584612.50      1165637.51
1970-1979       37            589241.65       592886.81      1182128.46
1970-1979       38            598114.04       601568.02      1199682.06
1970-1979       39            603375.78       607129.01      1210504.80
1970-1979       40            611522.42       615542.93      1227065.35
1970-1979       41            619362.14       622884.83      1242246.97
1970-1979       42            626155.96       630482.20      1256638.16
1970-1979       43            632009.80       637708.39      1269718.20
1970-1979       44            636416.03       642310.40      1278726.42
1970-1979       45            639565.51       645405.33      1284970.85
1970-1979       46            637118.92       641780.22      1278899.14
1970-1979       47            633919.36       635517.45      1269436.82
1970-1979       48            632475.41       630922.06      1263397.47
1970-1979       49            627174.26       623518.34      1250692.60
1970-1979       50            619484.96       613658.49      1233143.45
1970-1979       51            594392.76       587860.63      1182253.39
1970-1979       52            557222.73       549644.40      1106867.13
1970-1979       53            517300.27       508627.65      1025927.93
1970-1979       54            491263.90       482836.33       974100.23
1970-1979       55            480142.78       467169.10       947311.87
1970-1979       56            461686.37       449070.46       910756.84
1970-1979       57            442492.01       429520.65       872012.67
1970-1979       58            429762.89       415883.90       845646.79
1970-1979       59            415708.79       402649.88       818358.66
1970-1979       60            407105.98       395134.65       802240.63
1970-1979       61            410643.88       396194.76       806838.65
1970-1979       62            423875.21       406278.75       830153.96
1970-1979       63            438553.26       416884.66       855437.93
1970-1979       64            437800.35       412555.26       850355.61
1970-1979       65            421809.89       394103.19       815913.09
1970-1979       66            409479.81       379555.19       789035.00
1970-1979       67            396175.44       365598.11       761773.54
1970-1979       68            374868.62       342619.42       717488.05
1970-1979       69            355148.34       320586.27       675734.61
1970-1979       70            335931.46       297678.07       633609.53
1970-1979       71            313622.64       273820.72       587443.35
1970-1979       72            292361.15       250568.69       542929.84
1970-1979       73            270235.48       227005.68       497241.16
1970-1979       74            248211.58       204108.46       452320.04
1970-1979       75            226160.00       181073.51       407233.51
1970-1979       76            202131.18       159078.13       361209.30
1970-1979       77            178583.60       137738.75       316322.36
1970-1979       78            157818.33       119348.55       277166.88
1970-1979       79            137234.20       101710.15       238944.35
1970-1979       80            122611.39        87103.32       209714.71
1970-1979       81            107252.13        74165.59       181417.72
1970-1979       82             92936.93        62751.92       155688.85
1970-1979       83             79420.95        52352.95       131773.90
1970-1979       84             67872.65        44108.51       111981.16
1970-1979       85             57493.35        37297.55        94790.89
1970-1979       86             48047.51        31037.55        79085.05
1970-1979       87             39658.09        25442.24        65100.33
1970-1979       88             32252.69        20800.26        53052.96
1970-1979       89             25768.10        16653.85        42421.95
1970-1979       90             20251.73        13119.85        33371.58
1970-1979       91             15290.60         9869.34        25159.94
1970-1979       92             11455.45         7486.39        18941.84
1970-1979       93              8524.39         5675.63        14200.02
1970-1979       94              6353.18         4194.99        10548.17
1970-1979       95              4625.97         3095.96         7721.93
1970-1979       96              3420.46         2291.78         5712.24
1970-1979       97              2516.04         1686.06         4202.10
1970-1979       98              1858.97         1253.83         3112.80
1970-1979       99              1368.69          962.39         2331.08
1970-1979      100               956.67          716.82         1673.49
1970-1979      101               643.33          493.97         1137.31
1970-1979      102               423.66          331.56          755.22
1970-1979      103               271.71          217.23          488.94
1970-1979      104               166.30          139.38          305.68
1970-1979      105               100.79           89.68          190.46
1970-1979      106                58.96           55.29          114.25
1970-1979      107                31.36           31.19           62.55
1970-1979      108                15.01           16.27           31.28
1970-1979      109                 5.14            6.95           12.09
1970-1979      110+                0.88            2.03            2.90
1980-1989        0            587839.85       619872.98      1207712.82
1980-1989        1            593417.17       625313.37      1218730.54
1980-1989        2            600653.39       632801.57      1233454.96
1980-1989        3            610009.93       643423.32      1253433.24
1980-1989        4            620160.09       654560.83      1274720.92
1980-1989        5            630367.62       665035.51      1295403.13
1980-1989        6            637911.05       672546.91      1310457.96
1980-1989        7            641782.41       676596.04      1318378.46
1980-1989        8            644043.06       678488.71      1322531.77
1980-1989        9            646724.25       681644.81      1328369.06
1980-1989       10            643417.81       678270.82      1321688.63
1980-1989       11            651004.63       685150.11      1336154.75
1980-1989       12            646120.86       680506.03      1326626.89
1980-1989       13            635415.74       670175.78      1305591.52
1980-1989       14            624766.06       659553.00      1284319.06
1980-1989       15            614893.58       649350.55      1264244.13
1980-1989       16            605342.62       639516.61      1244859.23
1980-1989       17            602324.23       635367.94      1237692.17
1980-1989       18            601707.29       633072.05      1234779.34
