PopName,Area,Year,YearReg,Month,Vital,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
BEL,10,1900,1900,1,1,68,O,16943,.,.,.,1
BEL,10,1900,1900,2,1,68,O,16415,.,.,.,1
BEL,10,1900,1900,3,1,68,O,17860,.,.,.,1
BEL,10,1900,1900,4,1,68,O,16837,.,.,.,1
BEL,10,1900,1900,5,1,68,O,16744,.,.,.,1
BEL,10,1900,1900,6,1,68,O,15711,.,.,.,1
BEL,10,1900,1900,7,1,68,O,16624,.,.,.,1
BEL,10,1900,1900,8,1,68,O,16077,.,.,.,1
BEL,10,1900,1900,9,1,68,O,16004,.,.,.,1
BEL,10,1900,1900,10,1,68,O,15821,.,.,.,1
BEL,10,1900,1900,11,1,68,O,14834,.,.,.,1
BEL,10,1900,1900,12,1,68,O,15484,.,.,.,1
BEL,10,1900,1900,TOT,1,68,O,195354,.,.,.,1
BEL,10,1901,1901,1,1,68,O,17378,.,.,.,1
BEL,10,1901,1901,2,1,68,O,16951,.,.,.,1
BEL,10,1901,1901,3,1,68,O,18364,.,.,.,1
BEL,10,1901,1901,4,1,68,O,17524,.,.,.,1
BEL,10,1901,1901,5,1,68,O,17248,.,.,.,1
BEL,10,1901,1901,6,1,68,O,16292,.,.,.,1
BEL,10,1901,1901,7,1,68,O,16643,.,.,.,1
BEL,10,1901,1901,8,1,68,O,16310,.,.,.,1
BEL,10,1901,1901,9,1,68,O,16647,.,.,.,1
BEL,10,1901,1901,10,1,68,O,16296,.,.,.,1
BEL,10,1901,1901,11,1,68,O,15816,.,.,.,1
BEL,10,1901,1901,12,1,68,O,16139,.,.,.,1
BEL,10,1901,1901,TOT,1,68,O,201608,.,.,.,1
BEL,10,1902,1902,1,1,68,O,16862,.,.,.,1
BEL,10,1902,1902,2,1,68,O,16493,.,.,.,1
BEL,10,1902,1902,3,1,68,O,18166,.,.,.,1
BEL,10,1902,1902,4,1,68,O,17014,.,.,.,1
BEL,10,1902,1902,5,1,68,O,16894,.,.,.,1
BEL,10,1902,1902,6,1,68,O,16055,.,.,.,1
BEL,10,1902,1902,7,1,68,O,15682,.,.,.,1
BEL,10,1902,1902,8,1,68,O,16221,.,.,.,1
BEL,10,1902,1902,9,1,68,O,16104,.,.,.,1
BEL,10,1902,1902,10,1,68,O,16245,.,.,.,1
BEL,10,1902,1902,11,1,68,O,15459,.,.,.,1
BEL,10,1902,1902,12,1,68,O,16194,.,.,.,1
BEL,10,1902,1902,TOT,1,68,O,197389,.,.,.,1
BEL,10,1903,1903,1,1,68,O,16739,.,.,.,1
BEL,10,1903,1903,2,1,68,O,15585,.,.,.,1
BEL,10,1903,1903,3,1,68,O,17598,.,.,.,1
BEL,10,1903,1903,4,1,68,O,16429,.,.,.,1
BEL,10,1903,1903,5,1,68,O,17296,.,.,.,1
BEL,10,1903,1903,6,1,68,O,16372,.,.,.,1
BEL,10,1903,1903,7,1,68,O,15963,.,.,.,1
BEL,10,1903,1903,8,1,68,O,15963,.,.,.,1
BEL,10,1903,1903,9,1,68,O,15692,.,.,.,1
BEL,10,1903,1903,10,1,68,O,15476,.,.,.,1
BEL,10,1903,1903,11,1,68,O,15078,.,.,.,1
BEL,10,1903,1903,12,1,68,O,15531,.,.,.,1
BEL,10,1903,1903,TOT,1,68,O,193722,.,.,.,1
BEL,10,1904,1904,1,1,68,O,16294,.,.,.,1
BEL,10,1904,1904,2,1,68,O,15911,.,.,.,1
BEL,10,1904,1904,3,1,68,O,17188,.,.,.,1
BEL,10,1904,1904,4,1,68,O,16519,.,.,.,1
BEL,10,1904,1904,5,1,68,O,16740,.,.,.,1
BEL,10,1904,1904,6,1,68,O,15649,.,.,.,1
BEL,10,1904,1904,7,1,68,O,16004,.,.,.,1
BEL,10,1904,1904,8,1,68,O,16032,.,.,.,1
BEL,10,1904,1904,9,1,68,O,16061,.,.,.,1
BEL,10,1904,1904,10,1,68,O,15852,.,.,.,1
BEL,10,1904,1904,11,1,68,O,15156,.,.,.,1
BEL,10,1904,1904,12,1,68,O,15799,.,.,.,1
BEL,10,1904,1904,TOT,1,68,O,193205,.,.,.,1
BEL,10,1905,1905,1,1,68,O,17103,.,.,.,1
BEL,10,1905,1905,2,1,68,O,15924,.,.,.,1
BEL,10,1905,1905,3,1,68,O,17212,.,.,.,1
BEL,10,1905,1905,4,1,68,O,16046,.,.,.,1
BEL,10,1905,1905,5,1,68,O,16405,.,.,.,1
BEL,10,1905,1905,6,1,68,O,15640,.,.,.,1
BEL,10,1905,1905,7,1,68,O,15554,.,.,.,1
BEL,10,1905,1905,8,1,68,O,15570,.,.,.,1
BEL,10,1905,1905,9,1,68,O,15107,.,.,.,1
BEL,10,1905,1905,10,1,68,O,14812,.,.,.,1
BEL,10,1905,1905,11,1,68,O,14361,.,.,.,1
BEL,10,1905,1905,12,1,68,O,15073,.,.,.,1
BEL,10,1905,1905,TOT,1,68,O,188807,.,.,.,1
BEL,10,1906,1906,1,1,68,O,16212,.,.,.,1
BEL,10,1906,1906,2,1,68,O,15499,.,.,.,1
BEL,10,1906,1906,3,1,68,O,17302,.,.,.,1
BEL,10,1906,1906,4,1,68,O,16118,.,.,.,1
BEL,10,1906,1906,5,1,68,O,16377,.,.,.,1
BEL,10,1906,1906,6,1,68,O,15172,.,.,.,1
BEL,10,1906,1906,7,1,68,O,15140,.,.,.,1
BEL,10,1906,1906,8,1,68,O,15518,.,.,.,1
BEL,10,1906,1906,9,1,68,O,15390,.,.,.,1
BEL,10,1906,1906,10,1,68,O,15353,.,.,.,1
BEL,10,1906,1906,11,1,68,O,14444,.,.,.,1
BEL,10,1906,1906,12,1,68,O,15229,.,.,.,1
BEL,10,1906,1906,TOT,1,68,O,187754,.,.,.,1
BEL,10,1907,1907,1,1,68,O,16483,.,.,.,1
BEL,10,1907,1907,2,1,68,O,15425,.,.,.,1
BEL,10,1907,1907,3,1,68,O,16761,.,.,.,1
BEL,10,1907,1907,4,1,68,O,15976,.,.,.,1
BEL,10,1907,1907,5,1,68,O,16065,.,.,.,1
BEL,10,1907,1907,6,1,68,O,15261,.,.,.,1
BEL,10,1907,1907,7,1,68,O,15527,.,.,.,1
BEL,10,1907,1907,8,1,68,O,15817,.,.,.,1
BEL,10,1907,1907,9,1,68,O,15071,.,.,.,1
BEL,10,1907,1907,10,1,68,O,14651,.,.,.,1
BEL,10,1907,1907,11,1,68,O,14081,.,.,.,1
BEL,10,1907,1907,12,1,68,O,15492,.,.,.,1
BEL,10,1907,1907,TOT,1,68,O,186610,.,.,.,1
BEL,10,1908,1908,1,1,68,O,16607,.,.,.,1
BEL,10,1908,1908,2,1,68,O,15840,.,.,.,1
BEL,10,1908,1908,3,1,68,O,16642,.,.,.,1
BEL,10,1908,1908,4,1,68,O,16086,.,.,.,1
BEL,10,1908,1908,5,1,68,O,16587,.,.,.,1
BEL,10,1908,1908,6,1,68,O,15573,.,.,.,1
BEL,10,1908,1908,7,1,68,O,15241,.,.,.,1
BEL,10,1908,1908,8,1,68,O,15095,.,.,.,1
BEL,10,1908,1908,9,1,68,O,15066,.,.,.,1
BEL,10,1908,1908,10,1,68,O,14738,.,.,.,1
BEL,10,1908,1908,11,1,68,O,13868,.,.,.,1
BEL,10,1908,1908,12,1,68,O,14020,.,.,.,1
BEL,10,1908,1908,TOT,1,68,O,185363,.,.,.,1
BEL,10,1909,1909,1,1,68,O,15390,.,.,.,1
BEL,10,1909,1909,2,1,68,O,14921,.,.,.,1
BEL,10,1909,1909,3,1,68,O,16374,.,.,.,1
BEL,10,1909,1909,4,1,68,O,15471,.,.,.,1
BEL,10,1909,1909,5,1,68,O,15455,.,.,.,1
BEL,10,1909,1909,6,1,68,O,14911,.,.,.,1
BEL,10,1909,1909,7,1,68,O,14286,.,.,.,1
BEL,10,1909,1909,8,1,68,O,14645,.,.,.,1
BEL,10,1909,1909,9,1,68,O,14324,.,.,.,1
BEL,10,1909,1909,10,1,68,O,14327,.,.,.,1
BEL,10,1909,1909,11,1,68,O,13830,.,.,.,1
BEL,10,1909,1909,12,1,68,O,13936,.,.,.,1
BEL,10,1909,1909,TOT,1,68,O,177870,.,.,.,1
BEL,10,1910,1910,1,1,68,O,15417,.,.,.,1
BEL,10,1910,1910,2,1,68,O,14520,.,.,.,1
BEL,10,1910,1910,3,1,68,O,15708,.,.,.,1
BEL,10,1910,1910,4,1,68,O,15133,.,.,.,1
BEL,10,1910,1910,5,1,68,O,15424,.,.,.,1
BEL,10,1910,1910,6,1,68,O,14955,.,.,.,1
BEL,10,1910,1910,7,1,68,O,14642,.,.,.,1
BEL,10,1910,1910,8,1,68,O,14677,.,.,.,1
BEL,10,1910,1910,9,1,68,O,14313,.,.,.,1
BEL,10,1910,1910,10,1,68,O,14670,.,.,.,1
BEL,10,1910,1910,11,1,68,O,14019,.,.,.,1
BEL,10,1910,1910,12,1,68,O,14386,.,.,.,1
BEL,10,1910,1910,TOT,1,68,O,177864,.,.,.,1
BEL,10,1911,1911,1,1,68,O,15135,.,.,.,1
BEL,10,1911,1911,2,1,68,O,14286,.,.,.,1
BEL,10,1911,1911,3,1,68,O,15365,.,.,.,1
BEL,10,1911,1911,4,1,68,O,14718,.,.,.,1
BEL,10,1911,1911,5,1,68,O,15288,.,.,.,1
BEL,10,1911,1911,6,1,68,O,14334,.,.,.,1
BEL,10,1911,1911,7,1,68,O,14554,.,.,.,1
BEL,10,1911,1911,8,1,68,O,14258,.,.,.,1
BEL,10,1911,1911,9,1,68,O,13696,.,.,.,1
BEL,10,1911,1911,10,1,68,O,14129,.,.,.,1
BEL,10,1911,1911,11,1,68,O,13541,.,.,.,1
BEL,10,1911,1911,12,1,68,O,13835,.,.,.,1
BEL,10,1911,1911,TOT,1,68,O,173139,.,.,.,1
BEL,10,1912,1912,1,1,68,O,15046,.,.,.,1
BEL,10,1912,1912,2,1,68,O,14905,.,.,.,1
BEL,10,1912,1912,3,1,68,O,15471,.,.,.,1
BEL,10,1912,1912,4,1,68,O,14840,.,.,.,1
BEL,10,1912,1912,5,1,68,O,14455,.,.,.,1
BEL,10,1912,1912,6,1,68,O,14029,.,.,.,1
BEL,10,1912,1912,7,1,68,O,14202,.,.,.,1
BEL,10,1912,1912,8,1,68,O,14166,.,.,.,1
BEL,10,1912,1912,9,1,68,O,14043,.,.,.,1
BEL,10,1912,1912,10,1,68,O,13904,.,.,.,1
BEL,10,1912,1912,11,1,68,O,13361,.,.,.,1
BEL,10,1912,1912,12,1,68,O,14098,.,.,.,1
BEL,10,1912,1912,TOT,1,68,O,172520,.,.,.,1
BEL,10,1913,1913,1,1,68,O,14886,.,.,.,1
BEL,10,1913,1913,2,1,68,O,13953,.,.,.,1
BEL,10,1913,1913,3,1,68,O,15651,.,.,.,1
BEL,10,1913,1913,4,1,68,O,14780,.,.,.,1
BEL,10,1913,1913,5,1,68,O,15016,.,.,.,1
BEL,10,1913,1913,6,1,68,O,14249,.,.,.,1
BEL,10,1913,1913,7,1,68,O,14278,.,.,.,1
BEL,10,1913,1913,8,1,68,O,13919,.,.,.,1
BEL,10,1913,1913,9,1,68,O,13884,.,.,.,1
BEL,10,1913,1913,10,1,68,O,14110,.,.,.,1
BEL,10,1913,1913,11,1,68,O,13285,.,.,.,1
BEL,10,1913,1913,12,1,68,O,14365,.,.,.,1
BEL,10,1913,1913,TOT,1,68,O,172376,.,.,.,1
BEL,10,1914,1914,1,1,68,O,13673,41,.,.,1
BEL,10,1914,1914,2,1,68,O,12870,41,.,.,1
BEL,10,1914,1914,3,1,68,O,14071,41,.,.,1
BEL,10,1914,1914,4,1,68,O,13665,41,.,.,1
BEL,10,1914,1914,5,1,68,O,13978,41,.,.,1
BEL,10,1914,1914,6,1,68,O,13199,41,.,.,1
BEL,10,1914,1914,7,1,68,O,12905,41,.,.,1
BEL,10,1914,1914,8,1,68,O,12985,41,.,.,1
BEL,10,1914,1914,9,1,68,O,12671,41,.,.,1
BEL,10,1914,1914,10,1,68,O,12639,41,.,.,1
BEL,10,1914,1914,11,1,68,O,12293,41,.,.,1
BEL,10,1914,1914,12,1,68,O,12651,41,.,.,1
BEL,10,1914,1914,TOT,1,68,O,157600,41,.,.,1
BEL,10,1915,1915,1,1,68,O,16750,41,.,.,1
BEL,10,1915,1915,2,1,68,O,15455,41,.,.,1
BEL,10,1915,1915,3,1,68,O,16837,41,.,.,1
BEL,10,1915,1915,4,1,68,O,14719,41,.,.,1
BEL,10,1915,1915,5,1,68,O,9382,41,.,.,1
BEL,10,1915,1915,6,1,68,O,7919,41,.,.,1
BEL,10,1915,1915,7,1,68,O,7852,41,.,.,1
BEL,10,1915,1915,8,1,68,O,7637,41,.,.,1
BEL,10,1915,1915,9,1,68,O,7211,41,.,.,1
BEL,10,1915,1915,10,1,68,O,7248,41,.,.,1
BEL,10,1915,1915,11,1,68,O,6898,41,.,.,1
BEL,10,1915,1915,12,1,68,O,7292,41,.,.,1
BEL,10,1915,1915,TOT,1,68,O,125200,41,.,.,1
BEL,10,1916,1916,1,1,68,O,7716,41,.,.,1
BEL,10,1916,1916,2,1,68,O,7732,41,.,.,1
BEL,10,1916,1916,3,1,68,O,8427,41,.,.,1
BEL,10,1916,1916,4,1,68,O,8885,41,.,.,1
BEL,10,1916,1916,5,1,68,O,9608,41,.,.,1
BEL,10,1916,1916,6,1,68,O,8316,41,.,.,1
BEL,10,1916,1916,7,1,68,O,8098,41,.,.,1
BEL,10,1916,1916,8,1,68,O,8656,41,.,.,1
BEL,10,1916,1916,9,1,68,O,8671,41,.,.,1
BEL,10,1916,1916,10,1,68,O,8696,41,.,.,1
BEL,10,1916,1916,11,1,68,O,7901,41,.,.,1
BEL,10,1916,1916,12,1,68,O,7394,41,.,.,1
BEL,10,1916,1916,TOT,1,68,O,100100,41,.,.,1
BEL,10,1917,1917,1,1,68,O,6868,41,.,.,1
BEL,10,1917,1917,2,1,68,O,6812,41,.,.,1
BEL,10,1917,1917,3,1,68,O,7326,41,.,.,1
BEL,10,1917,1917,4,1,68,O,6966,41,.,.,1
BEL,10,1917,1917,5,1,68,O,7451,41,.,.,1
BEL,10,1917,1917,6,1,68,O,7361,41,.,.,1
BEL,10,1917,1917,7,1,68,O,7768,41,.,.,1
BEL,10,1917,1917,8,1,68,O,7620,41,.,.,1
BEL,10,1917,1917,9,1,68,O,7537,41,.,.,1
BEL,10,1917,1917,10,1,68,O,7370,41,.,.,1
BEL,10,1917,1917,11,1,68,O,7085,41,.,.,1
BEL,10,1917,1917,12,1,68,O,7136,41,.,.,1
BEL,10,1917,1917,TOT,1,68,O,87300,41,.,.,1
BEL,10,1918,1918,1,1,68,O,6312,41,.,.,1
BEL,10,1918,1918,2,1,68,O,6537,41,.,.,1
BEL,10,1918,1918,3,1,68,O,7711,41,.,.,1
BEL,10,1918,1918,4,1,68,O,7523,41,.,.,1
BEL,10,1918,1918,5,1,68,O,7426,41,.,.,1
BEL,10,1918,1918,6,1,68,O,7229,41,.,.,1
BEL,10,1918,1918,7,1,68,O,7675,41,.,.,1
BEL,10,1918,1918,8,1,68,O,7589,41,.,.,1
BEL,10,1918,1918,9,1,68,O,7163,41,.,.,1
BEL,10,1918,1918,10,1,68,O,7029,41,.,.,1
BEL,10,1918,1918,11,1,68,O,6937,41,.,.,1
BEL,10,1918,1918,12,1,68,O,6569,41,.,.,1
BEL,10,1918,1918,TOT,1,68,O,85700,41,.,.,1
BEL,10,1919,1919,1,1,68,O,8077,.,.,.,1
BEL,10,1919,1919,2,1,68,O,8061,.,.,.,1
BEL,10,1919,1919,3,1,68,O,8506,.,.,.,1
BEL,10,1919,1919,4,1,68,O,8119,.,.,.,1
BEL,10,1919,1919,5,1,68,O,8484,.,.,.,1
BEL,10,1919,1919,6,1,68,O,8428,.,.,.,1
BEL,10,1919,1919,7,1,68,O,8493,.,.,.,1
BEL,10,1919,1919,8,1,68,O,10167,.,.,.,1
BEL,10,1919,1919,9,1,68,O,12611,.,.,.,1
BEL,10,1919,1919,10,1,68,O,14793,.,.,.,1
BEL,10,1919,1919,11,1,68,O,13945,.,.,.,1
BEL,10,1919,1919,12,1,68,O,14520,.,.,.,1
BEL,10,1919,1919,TOT,1,68,O,124204,.,.,.,1
BEL,10,1920,1920,1,1,68,O,15161,.,.,.,1
BEL,10,1920,1920,2,1,68,O,14397,.,.,.,1
BEL,10,1920,1920,3,1,68,O,15361,.,.,.,1
BEL,10,1920,1920,4,1,68,O,14501,.,.,.,1
BEL,10,1920,1920,5,1,68,O,14992,.,.,.,1
BEL,10,1920,1920,6,1,68,O,13840,.,.,.,1
BEL,10,1920,1920,7,1,68,O,13603,.,.,.,1
BEL,10,1920,1920,8,1,68,O,13095,.,.,.,1
BEL,10,1920,1920,9,1,68,O,12414,.,.,.,1
BEL,10,1920,1920,10,1,68,O,12578,.,.,.,1
BEL,10,1920,1920,11,1,68,O,12158,.,.,.,1
BEL,10,1920,1920,12,1,68,O,12850,.,.,.,1
BEL,10,1920,1920,TOT,1,68,O,164950,.,.,.,1
BEL,10,1921,1921,1,1,68,O,13609,.,.,.,1
BEL,10,1921,1921,2,1,68,O,13412,.,.,.,1
BEL,10,1921,1921,3,1,68,O,14870,.,.,.,1
BEL,10,1921,1921,4,1,68,O,14094,.,.,.,1
BEL,10,1921,1921,5,1,68,O,14561,.,.,.,1
BEL,10,1921,1921,6,1,68,O,13594,.,.,.,1
BEL,10,1921,1921,7,1,68,O,13844,.,.,.,1
BEL,10,1921,1921,8,1,68,O,13872,.,.,.,1
BEL,10,1921,1921,9,1,68,O,12806,.,.,.,1
BEL,10,1921,1921,10,1,68,O,13152,.,.,.,1
BEL,10,1921,1921,11,1,68,O,13204,.,.,.,1
BEL,10,1921,1921,12,1,68,O,13585,.,.,.,1
BEL,10,1921,1921,TOT,1,68,O,164603,.,.,.,1
BEL,10,1922,1922,1,1,68,O,14646,.,.,.,1
BEL,10,1922,1922,2,1,68,O,12643,.,.,.,1
BEL,10,1922,1922,3,1,68,O,13998,.,.,.,1
BEL,10,1922,1922,4,1,68,O,13581,.,.,.,1
BEL,10,1922,1922,5,1,68,O,13825,.,.,.,1
BEL,10,1922,1922,6,1,68,O,13108,.,.,.,1
BEL,10,1922,1922,7,1,68,O,12990,.,.,.,1
BEL,10,1922,1922,8,1,68,O,12750,.,.,.,1
BEL,10,1922,1922,9,1,68,O,11710,.,.,.,1
BEL,10,1922,1922,10,1,68,O,11474,.,.,.,1
BEL,10,1922,1922,11,1,68,O,11438,.,.,.,1
BEL,10,1922,1922,12,1,68,O,12618,.,.,.,1
BEL,10,1922,1922,TOT,1,68,O,154781,.,.,.,1
BEL,10,1923,1923,1,1,68,O,13633,.,.,.,1
BEL,10,1923,1923,2,1,68,O,13068,.,.,.,1
BEL,10,1923,1923,3,1,68,O,14237,.,.,.,1
BEL,10,1923,1923,4,1,68,O,13939,.,.,.,1
BEL,10,1923,1923,5,1,68,O,13985,.,.,.,1
BEL,10,1923,1923,6,1,68,O,13275,.,.,.,1
BEL,10,1923,1923,7,1,68,O,13314,.,.,.,1
BEL,10,1923,1923,8,1,68,O,12841,.,.,.,1
BEL,10,1923,1923,9,1,68,O,12284,.,.,.,1
BEL,10,1923,1923,10,1,68,O,12145,.,.,.,1
BEL,10,1923,1923,11,1,68,O,11629,.,.,.,1
BEL,10,1923,1923,12,1,68,O,12250,.,.,.,1
BEL,10,1923,1923,TOT,1,68,O,156600,.,.,.,1
BEL,10,1924,1924,1,1,68,O,13268,.,.,.,1
BEL,10,1924,1924,2,1,68,O,12629,.,.,.,1
BEL,10,1924,1924,3,1,68,O,13726,.,.,.,1
BEL,10,1924,1924,4,1,68,O,12993,.,.,.,1
BEL,10,1924,1924,5,1,68,O,13360,.,.,.,1
BEL,10,1924,1924,6,1,68,O,13093,.,.,.,1
BEL,10,1924,1924,7,1,68,O,12938,.,.,.,1
BEL,10,1924,1924,8,1,68,O,12700,.,.,.,1
BEL,10,1924,1924,9,1,68,O,12724,.,.,.,1
BEL,10,1924,1924,10,1,68,O,12423,.,.,.,1
BEL,10,1924,1924,11,1,68,O,11646,.,.,.,1
BEL,10,1924,1924,12,1,68,O,12583,.,.,.,1
BEL,10,1924,1924,TOT,1,68,O,154083,.,.,.,1
BEL,10,1925,1925,1,1,68,O,13490,.,.,.,1
BEL,10,1925,1925,2,1,68,O,12591,.,.,.,1
BEL,10,1925,1925,3,1,68,O,14362,.,.,.,1
BEL,10,1925,1925,4,1,68,O,13593,.,.,.,1
BEL,10,1925,1925,5,1,68,O,13818,.,.,.,1
BEL,10,1925,1925,6,1,68,O,13168,.,.,.,1
BEL,10,1925,1925,7,1,68,O,13087,.,.,.,1
BEL,10,1925,1925,8,1,68,O,12590,.,.,.,1
BEL,10,1925,1925,9,1,68,O,12048,.,.,.,1
BEL,10,1925,1925,10,1,68,O,12359,.,.,.,1
BEL,10,1925,1925,11,1,68,O,11911,.,.,.,1
BEL,10,1925,1925,12,1,68,O,12313,.,.,.,1
BEL,10,1925,1925,TOT,1,68,O,155330,.,.,.,1
BEL,10,1926,1926,1,1,68,O,12692,.,.,.,1
BEL,10,1926,1926,2,1,68,O,12530,.,.,.,1
BEL,10,1926,1926,3,1,68,O,13734,.,.,.,1
BEL,10,1926,1926,4,1,68,O,13043,.,.,.,1
BEL,10,1926,1926,5,1,68,O,13047,.,.,.,1
BEL,10,1926,1926,6,1,68,O,12596,.,.,.,1
BEL,10,1926,1926,7,1,68,O,12778,.,.,.,1
BEL,10,1926,1926,8,1,68,O,12731,.,.,.,1
BEL,10,1926,1926,9,1,68,O,11780,.,.,.,1
BEL,10,1926,1926,10,1,68,O,12071,.,.,.,1
BEL,10,1926,1926,11,1,68,O,11553,.,.,.,1
BEL,10,1926,1926,12,1,68,O,12454,.,.,.,1
BEL,10,1926,1926,TOT,1,68,O,151009,.,.,.,1
BEL,10,1927,1927,1,1,68,O,12670,.,.,.,1
BEL,10,1927,1927,2,1,68,O,11768,.,.,.,1
BEL,10,1927,1927,3,1,68,O,12978,.,.,.,1
BEL,10,1927,1927,4,1,68,O,12322,.,.,.,1
BEL,10,1927,1927,5,1,68,O,13067,.,.,.,1
BEL,10,1927,1927,6,1,68,O,12485,.,.,.,1
BEL,10,1927,1927,7,1,68,O,12523,.,.,.,1
BEL,10,1927,1927,8,1,68,O,12240,.,.,.,1
BEL,10,1927,1927,9,1,68,O,11304,.,.,.,1
BEL,10,1927,1927,10,1,68,O,11351,.,.,.,1
BEL,10,1927,1927,11,1,68,O,11385,.,.,.,1
BEL,10,1927,1927,12,1,68,O,12203,.,.,.,1
BEL,10,1927,1927,TOT,1,68,O,146296,.,.,.,1
BEL,10,1928,1928,1,1,68,O,12782,.,.,.,1
BEL,10,1928,1928,2,1,68,O,12515,.,.,.,1
BEL,10,1928,1928,3,1,68,O,13561,.,.,.,1
BEL,10,1928,1928,4,1,68,O,12747,.,.,.,1
BEL,10,1928,1928,5,1,68,O,13097,.,.,.,1
BEL,10,1928,1928,6,1,68,O,12039,.,.,.,1
BEL,10,1928,1928,7,1,68,O,12594,.,.,.,1
BEL,10,1928,1928,8,1,68,O,12260,.,.,.,1
BEL,10,1928,1928,9,1,68,O,11525,.,.,.,1
BEL,10,1928,1928,10,1,68,O,11773,.,.,.,1
BEL,10,1928,1928,11,1,68,O,11581,.,.,.,1
BEL,10,1928,1928,12,1,68,O,11597,.,.,.,1
BEL,10,1928,1928,TOT,1,68,O,148071,.,.,.,1
BEL,10,1929,1929,1,1,68,O,12472,.,.,.,1
BEL,10,1929,1929,2,1,68,O,12109,.,.,.,1
BEL,10,1929,1929,3,1,68,O,13261,.,.,.,1
BEL,10,1929,1929,4,1,68,O,12538,.,.,.,1
BEL,10,1929,1929,5,1,68,O,13179,.,.,.,1
BEL,10,1929,1929,6,1,68,O,12131,.,.,.,1
BEL,10,1929,1929,7,1,68,O,12924,.,.,.,1
BEL,10,1929,1929,8,1,68,O,12268,.,.,.,1
BEL,10,1929,1929,9,1,68,O,12088,.,.,.,1
BEL,10,1929,1929,10,1,68,O,11876,.,.,.,1
BEL,10,1929,1929,11,1,68,O,10896,.,.,.,1
BEL,10,1929,1929,12,1,68,O,11569,.,.,.,1
BEL,10,1929,1929,TOT,1,68,O,147311,.,.,.,1
BEL,10,1930,1930,1,1,68,O,12882,.,.,.,1
BEL,10,1930,1930,2,1,68,O,12516,.,.,.,1
BEL,10,1930,1930,3,1,68,O,13739,.,.,.,1
BEL,10,1930,1930,4,1,68,O,13218,.,.,.,1
BEL,10,1930,1930,5,1,68,O,13277,.,.,.,1
BEL,10,1930,1930,6,1,68,O,12843,.,.,.,1
BEL,10,1930,1930,7,1,68,O,12886,.,.,.,1
BEL,10,1930,1930,8,1,68,O,12829,.,.,.,1
BEL,10,1930,1930,9,1,68,O,12027,.,.,.,1
BEL,10,1930,1930,10,1,68,O,12301,.,.,.,1
BEL,10,1930,1930,11,1,68,O,11791,.,.,.,1
BEL,10,1930,1930,12,1,68,O,12221,.,.,.,1
BEL,10,1930,1930,TOT,1,68,O,152530,.,.,.,1
BEL,10,1931,1931,1,1,68,O,12919,.,.,.,1
BEL,10,1931,1931,2,1,68,O,12122,.,.,.,1
BEL,10,1931,1931,3,1,68,O,13595,.,.,.,1
BEL,10,1931,1931,4,1,68,O,12607,.,.,.,1
BEL,10,1931,1931,5,1,68,O,13577,.,.,.,1
BEL,10,1931,1931,6,1,68,O,12103,.,.,.,1
BEL,10,1931,1931,7,1,68,O,12542,.,.,.,1
BEL,10,1931,1931,8,1,68,O,12801,.,.,.,1
BEL,10,1931,1931,9,1,68,O,12099,.,.,.,1
BEL,10,1931,1931,10,1,68,O,11719,.,.,.,1
BEL,10,1931,1931,11,1,68,O,11270,.,.,.,1
BEL,10,1931,1931,12,1,68,O,12303,.,.,.,1
BEL,10,1931,1931,TOT,1,68,O,149657,.,.,.,1
BEL,10,1932,1932,1,1,68,O,12811,.,.,.,1
BEL,10,1932,1932,2,1,68,O,12910,.,.,.,1
BEL,10,1932,1932,3,1,68,O,13448,.,.,.,1
BEL,10,1932,1932,4,1,68,O,12471,.,.,.,1
BEL,10,1932,1932,5,1,68,O,12693,.,.,.,1
BEL,10,1932,1932,6,1,68,O,12217,.,.,.,1
BEL,10,1932,1932,7,1,68,O,12248,.,.,.,1
BEL,10,1932,1932,8,1,68,O,12272,.,.,.,1
BEL,10,1932,1932,9,1,68,O,11509,.,.,.,1
BEL,10,1932,1932,10,1,68,O,11426,.,.,.,1
BEL,10,1932,1932,11,1,68,O,10655,.,.,.,1
BEL,10,1932,1932,12,1,68,O,11175,.,.,.,1
BEL,10,1932,1932,TOT,1,68,O,145835,.,.,.,1
BEL,10,1933,1933,1,1,68,O,12000,.,.,.,1
BEL,10,1933,1933,2,1,68,O,11539,.,.,.,1
BEL,10,1933,1933,3,1,68,O,12577,.,.,.,1
BEL,10,1933,1933,4,1,68,O,11596,.,.,.,1
BEL,10,1933,1933,5,1,68,O,12320,.,.,.,1
BEL,10,1933,1933,6,1,68,O,11199,.,.,.,1
BEL,10,1933,1933,7,1,68,O,11790,.,.,.,1
BEL,10,1933,1933,8,1,68,O,11650,.,.,.,1
BEL,10,1933,1933,9,1,68,O,10840,.,.,.,1
BEL,10,1933,1933,10,1,68,O,10621,.,.,.,1
BEL,10,1933,1933,11,1,68,O,9945,.,.,.,1
BEL,10,1933,1933,12,1,68,O,10680,.,.,.,1
BEL,10,1933,1933,TOT,1,68,O,136757,.,.,.,1
BEL,10,1934,1934,1,1,68,O,11955,.,.,.,1
BEL,10,1934,1934,2,1,68,O,11035,.,.,.,1
BEL,10,1934,1934,3,1,68,O,11874,.,.,.,1
BEL,10,1934,1934,4,1,68,O,11698,.,.,.,1
BEL,10,1934,1934,5,1,68,O,11637,.,.,.,1
